"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","CDSD","CDSD_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00458034","STARTUP 1 E, WA US","47.8663","-121.7175","51.8","2020",,,,,,,,,,,,,,,,,"5055","2",,,,,,,,,,
"USC00458278","TACOMA NUMBER 1, WA US","47.2472","-122.4122","7.6","2020",,,,,,,,,,,,,"1.45"," ,7,1010,+","96","7,0816, ",,,"41.38"," ,7",,,,,"61.5","7",,
"USC00457185","ROSS DAM, WA US","48.7272","-121.0722","376.7","2020","295",,,,,,"9","H,0116,+",,,,,"3.70"," ,H,0201, ","102","H,0817, ","6394","2","72.50"," ,H",,,"48.7","H","56.6","H","40.9","H"
"US1WAKG0065","BELLEVUE 1.8 W, WA US","47.604565","-122.193107","27.1","2020",,,,,,,,,,,,,"1.94"," ,N,0206, ",,,,,"47.54"," ,N",,,,,,,,
"USC00457180","ROSALIA, WA US","47.23446","-117.36364","737.6","2020","350",,,,,,"7","7,1026, ",,,,,"1.28"," ,7,0521, ","103","7,0817,+","6243","1","19.93"," ,7",,,"48.9","7","60.3","7","37.5","7"
"USS0019A13S","MOSES MOUNTAIN, WA US","48.36","-119.08","1527.0","2020","85",,"      184",,,,"1","T,0113, ","37"," ,T,0313, ",,,"1.40"," ,T,0613, ","85","T,0816, ","9162","0","22.94"," ,T",,,"41.3","T","47.6","T","34.9","T"
"US1WABT0015","RICHLAND 3.4 SSW, WA US","46.250598","-119.324279","175.9","2020",,,,,,,,,,,,,"0.93"," ,N,0530, ",,,,,"7.06"," ,N",,,,,,,,
"US1WAKG0061","REDMOND 3.7 N, WA US","47.727397","-122.102078","142.0","2020",,,,,,,,,,,,,"2.25"," ,N,0206, ",,,,,"45.38"," ,N",,,,,,,,
"US1WACK0021","VANCOUVER 1.9 NE, WA US","45.656149","-122.639912","77.1","2020",,,,,,,,,,,,,"1.53"," ,N,1220, ",,,,,"41.44"," ,N",,,,,,,,
"USS0022D01S","CALAMITY, WA US","45.9","-122.22","762.0","2020",,,"       76",,,,,,"22"," ,T,0117, ",,,"3.20"," ,T,0923, ",,,"6577","0","111.07"," ,T",,,,,,,,
"US1WABT0013","RICHLAND 0.8 SW, WA US","46.287","-119.305","121.9","2020",,,,,,,,,,,,,"0.67"," ,N,1106, ",,,,,"6.35"," ,N",,,,,,,,
"US1WABT0010","PROSSER 0.4 SSE, WA US","46.20094","-119.76163","235.0","2020",,,,,,,,,,,,,"0.35"," ,N,1226, ",,,,,"4.22"," ,N",,,,,,,,
"USS0021B04S","FISH LAKE, WA US","47.54","-121.09","1045.5","2020","39",,"      192",,,,"9","T,0315, ","74"," ,T,0224,+",,,"3.30"," ,T,0106, ","91","T,0730, ","8257","4","72.85"," ,T",,,"43.0","T","51.9","T","34.2","T"
"US1WACK0029","CAMAS 2.4 E, WA US","45.584519","-122.373998","17.7","2020",,,,,,,,,,,,,"2.39"," ,N,1220, ",,,,,"54.22"," ,N",,,,,,,,
"US1WAPC0006","OCEAN PARK 2.2 N, WA US","46.526454","-124.050999","6.7","2020",,,,,,,,,,,,,"2.15"," ,N,0205, ",,,,,"73.74"," ,N",,,,,,,,
"USC00456768","PROSSER, WA US","46.2014","-119.758","253.0","2020",,,,,,,,,,,,,,,,,"5096","2",,,,,,,,,,
"USS0021A07S","EASY PASS, WA US","48.86","-121.44","1606.3","2020","25",,"      275",,,,"-1","T,0113, ","205"," ,T,0403, ",,,,,"83","T,0816, ","9828","9",,,,,"38.9","T","44.4","T","33.5","T"
"USC00457059","RITZVILLE 1 SSE, WA US","47.1175","-118.37146","568.1","2020","406",,,,,,"10","7,0114, ",,,,,"1.13"," ,7,0521, ","104","7,0817, ","6464","0","12.13"," ,7",,,"49.2","7","61.5","7","36.8","7"
"USC00451630","COLVILLE, WA US","48.56784","-117.93545","473.7","2020","259",,,,,,"7","7,1026, ",,,,,"1.52"," ,7,1231, ","103","7,0801, ","6991","1","18.74"," ,7",,,"47.1","7","59.6","7","34.5","7"
"USC00459238","WILBUR, WA US","47.768","-118.7239","689.5","2020","269",,"       35",,"        11","7","-6","7,0115, ","6"," ,7,1231,+","5.0"," ,7,0205, ","0.51"," ,7,1113,+","100","7,0817,+","7126","2","11.13"," ,7","23.7"," ,7","46.6","7","59.1","7","34.1","7"
"USW00004237","QUINAULT 4 NE, WA US","47.5139","-123.812","87.2","2020","95",,,,,,"28","R,0114, ",,,,,"7.55"," ,R,0123, ","96","R,0816, ","5428","5","158.24"," ,R",,,"50.6","R","58.7","R","42.6","R"
"USW00094197","OMAK, WA US","48.464444","-119.516944","396.2","2020","842",,,,,,"4","W,0117,+",,,,,"0.62"," ,W,1011, ","107","W,0731, ","6023","0","9.99"," ,W",,,"51.4","W","63.0","W","39.8","W"
"USS0021C35S","PARADISE, WA US","46.78","-121.75","1563.6","2020","43",,,,,,"11","T,0115, ",,,,,"6.00"," ,T,0205, ","85","T,0816, ","9108","3","137.19"," ,T",,,"41.1","T","48.0","T","34.1","T"
"USC00454338","LACROSSE, WA US","46.8167","-117.883","449.9","2020","495",,,,,,"4","7,0115, ",,,,,"1.44"," ,7,0520, ","107","7,0816, ","5754","9","13.35"," ,7",,,"51.2","7","64.8","7","37.5","7"
"US1WAYK0024","YAKIMA 0.9 WNW, WA US","46.59894","-120.545198","369.7","2020",,,,,,,,,,,,,"0.46"," ,N,1115, ",,,,,"4.73"," ,N",,,,,,,,
"USC00451504","CLE ELUM, WA US","47.189","-120.913","579.1","2020",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1WACK0038","VANCOUVER 5.4 N, WA US","45.71841","-122.682709","58.2","2020",,,,,,,,,,,,,"1.30"," ,N,0128, ",,,,,"40.09"," ,N",,,,,,,,
"USS0020B11S","GROUSE CAMP, WA US","47.28","-120.49","1642.9","2020","61",,"      175",,,,"8","T,0115, ","48"," ,T,0313, ",,,"1.30"," ,T,1013, ","84","T,0816, ","8829","0","27.84"," ,T",,,"42.1","T","50.4","T","33.9","T"
"USC00455305","MERWIN DAM, WA US","45.9547","-122.5638","68.3","2020",,,"        1",,"         0","7",,,"1"," ,7,0203, ","0.5"," ,7,0203, ","2.10"," ,7,1220, ",,,,,"72.13"," ,7","0.5"," ,7",,,,,,
"USS0018A21S","SENTINEL BUTTE, WA US","48.86","-118.4","1426.5","2020","146",,"      185",,,,"-10","T,0113, ","45"," ,T,0314, ",,,"1.30"," ,T,0531, ","87","T,0817, ","8631","3","26.44"," ,T",,,"42.8","T","49.6","T","35.9","T"
"USC00452157","DIABLO DAM, WA US","48.7141","-121.143","271.6","2020","238",,"       33",,"        16","7","11","7,0116,+","18"," ,7,0119,+","9.0"," ,7,0111, ","3.78"," ,7,0201, ","104","7,0817, ","6116","9","87.23"," ,7","56.1"," ,7","49.2","7","58.1","7","40.4","7"
