"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","CDSD","CDSD_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00380074","AIKEN 5 SE, SC US","33.4925","-81.69583","150.0","2007","2205",,"        0",,"         0","0","22","0,0129, ","0"," ,0,1231,+","0.0","T,0,0606, ","3.43"," ,0,0703, ","106","0,0811, ","2348","3","39.48"," ,0","0.0","T,0","64.9","0","76.8","0","53.0","0"
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","32.89943","-80.04075","12.2","2007","2417",,"        0",,"         0","0","25","0,1218, ","0"," ,0,1231,+","0.0"," ,0,1231,+","2.38"," ,0,1024, ","99","0,0822,+","1717","9","42.07"," ,0","0.0"," ,0","67.1","0","77.6","0","56.5","0"
"USC00387666","SANDHILL RESEARCH ELGIN, SC US","34.13112","-80.86852","134.1","2007",,,"        0",,"         0","0",,,"0"," ,0,1231,+","0.0"," ,0,1231,+",,,,,,,,,"0.0"," ,0",,,,,,
"USC00389327","WINNSBORO, SC US","34.3706","-81.0825","161.5","2007",,,,,,,,,,,,,,,,,"2671","0",,,,,,,,,,
"USW00013886","GREENVILLE DOWNTOWN AIRPORT, SC US","34.84611","-82.34611","319.4","2007","1979",,,,,,"17","W,0129, ",,,,,"2.61"," ,W,0301, ","104","W,0810, ","2779","1","30.65"," ,W",,,"63.0","W","73.5","W","52.5","W"
"USC00381726","CLARKS HILL 1 W, SC US","33.6634","-82.1897","121.9","2007","2031",,"        0",,"         0","0","19","0,0217, ","0"," ,0,1231,+","0.0"," ,0,1231,+","2.20"," ,0,0301, ","105","0,0810, ","2455","0","29.90"," ,0","0.0"," ,0","63.9","0","77.1","0","50.7","0"
"USC00380635","BENNETTSVILLE, SC US","34.6488","-79.6822","33.5","2007",,,"        0",,"         0","0",,,"0"," ,0,1231,+","0.0"," ,0,1231,+",,,,,,,,,"0.0"," ,0",,,,,,
"USW00013883","COLUMBIA METROPOLITAN AIRPORT, SC US","33.94228","-81.11803","68.6","2007","2355",,"        0",,"         0","0","21","0,1218,+","0"," ,0,1231,+","0.2"," ,0,0201, ","2.05"," ,0,1215, ","107","0,0810, ","2407","1","31.40"," ,0","0.2"," ,0","65.2","0","77.1","0","53.3","0"
"USC00381277","CALHOUN FALLS, SC US","34.0905","-82.5883","161.5","2007","1910",,"        0",,"         0","0","20","0,1218,+","0"," ,0,1231,+","0.7"," ,0,0202, ","4.00"," ,0,0702, ","106","0,0811, ",,,"31.84"," ,0","0.9"," ,0","62.7","0","75.5","0","49.9","0"
"USC00380184","ANDREWS, SC US","33.4408","-79.5672","10.7","2007",,,"        0",,"         0","0",,,"0"," ,0,1231,+","0.0"," ,0,1231,+","2.85"," ,0,0603, ",,,,,"36.58"," ,0","0.0"," ,0",,,,,,
"USC00388472","TABLE ROCK, SC US","35.02016","-82.69282","335.3","2007","1471",,"        1",,"         0","0","12","0,0129, ","1"," ,0,0201, ","0.9"," ,0,0201, ","4.99"," ,0,0302, ","100","0,0811, ","3392","4","55.28"," ,0","1.4"," ,0","59.9","0","73.2","0","46.6","0"
"USC00386293","NINETY NINE ISLANDS, SC US","35.0316","-81.4927","152.4","2007",,,"        1",,"         0","0","14","0,1219, ","1"," ,0,0201, ","0.0"," ,0,1231,+","2.53"," ,0,0301, ","103","0,0810,+",,,"24.93"," ,0","0.0"," ,0","59.9","0","74.0","0","45.8","0"
"USC00388188","SPARTANBURG 3 SSE, SC US","34.9077","-81.9138","185.9","2007","1837",,"        0",,"         0","0","17","0,1218,+","0"," ,0,1231,+","0.0"," ,0,1231,+","3.25"," ,0,0302, ","105","0,0811,+","2861","6","32.57"," ,0","0.0"," ,0","62.4","0","76.2","0","48.6","0"
"USC00385232","LOCKHART, SC US","34.7793","-81.4565","121.9","2007",,,"        0",,"         0","0",,,"0"," ,0,1231,+","0.0"," ,0,1231,+","2.70"," ,0,0302, ",,,,,"27.53"," ,0","0.0"," ,0",,,,,,
"USC00389039","WEDGEFIELD, SC US","33.9","-80.52056","76.2","2007","2103",,"        4",,"         0","0","21","0,1218,+","2"," ,0,1216, ","0.0"," ,0,1231,+",,,"103","0,0810, ","2113","7",,,"0.0"," ,0","65.0","0","77.1","0","53.0","0"
"USC00385633","MCCOLL 3 NNW, SC US","34.7055","-79.5683","57.9","2007","2336",,"        0",,"         0","0","18","0,0219, ","0"," ,0,1231,+","0.0"," ,0,1231,+","2.72"," ,0,1026, ","108","0,0810,+","2481","1","32.74"," ,0","0.0"," ,0","64.7","0","77.2","0","52.3","0"
"USC00386688","PARR, SC US","34.30593","-81.33188","84.1","2007",,,"        0",,"         0","0",,,"0"," ,0,1231,+","0.0"," ,0,1231,+",,,,,,,,,"0.0"," ,0",,,,,,
"USC00383216","FORT MILL 4 NW, SC US","35.0217","-81.0075","160.0","2007",,,"        0",,"         0","0",,,"0"," ,0,1231,+","0.0"," ,0,1231,+","2.41"," ,0,0302, ",,,,,"27.36"," ,0","0.0"," ,0",,,,,,
"USC00383735","GREENVILLE, SC US","34.823","-82.3627","292.6","2007",,,"        0",,"         0","0",,,"0"," ,0,1231,+","0.0"," ,0,1231,+",,,,,,,,,"0.0"," ,0",,,,,,
"USC00382757","EFFINGHAM, SC US","34.0627","-79.7555","32.3","2007",,,"        0",,"         0","0",,,"0"," ,0,1231,+","0.0"," ,0,1231,+","5.00"," ,0,0721, ",,,,,"40.66"," ,0","0.0"," ,0",,,,,,
"USC00385509","MARION, SC US","34.1652","-79.3875","22.9","2007","2070",,"        0",,"         0","0","21","0,1219,+","0"," ,0,1231,+","0.0"," ,0,1231,+","2.64"," ,0,0827, ","104","0,0811,+","2281","4","35.89"," ,0","0.0"," ,0","64.3","0","76.6","0","52.0","0"
"USC00386153","MYRTLE BEACH, SC US","33.7544","-78.8219","11.9","2007",,,"        0",,"         0","0",,,"0"," ,0,1231,+","0.1"," ,0,1115, ","3.40"," ,0,1027, ",,,,,"29.74"," ,0","0.1"," ,0",,,,,,
"USC00388219","SPRINGFIELD, SC US","33.4931","-81.2797","91.4","2007",,,"        0",,"         0","0",,,"0"," ,0,1231,+","0.0"," ,0,1231,+",,,,,,,,,"0.0"," ,0",,,,,,
"USW00003728","MCCLELLANVILLE 7 NE, SC US","33.1532","-79.3637","2.7","2007","2139",,,,,,"26","R,0219, ",,,,,"3.60"," ,R,0602, ","97","R,0806, ","1933","0","40.25"," ,R",,,"65.7","R","74.7","R","56.6","R"
"USC00386831","PICKENS, SC US","34.8813","-82.7188","327.7","2007","1676",,"        0",,"         0","0","15","0,0130,+","0"," ,0,1231,+","0.0"," ,0,1231,+","4.11"," ,0,0302, ","101","0,0811,+","3170","2","40.46"," ,0","0.0"," ,0","61.1","0","74.1","0","48.2","0"
"USW00013744","FLORENCE REGIONAL AIRPORT, SC US","34.18772","-79.73085","44.5","2007","2306",,,,,,"21","0,1218,+",,,,,"2.33"," ,0,0620, ","106","0,0810,+","2331","3","35.37"," ,0",,,"65.0","0","76.6","0","53.5","0"
"USC00380736","BISHOPVILLE 1 ENE, SC US","34.2105","-80.2304","61.9","2007",,,,,"         0","0",,,,,"0.0"," ,0,1231,+",,,,,,,,,"0.0"," ,0",,,,,,
"USR0000SSV2","SAVRIV SOUTH CAROLINA, SC US","33.2106","-81.5906","118.9","2007","2025",,,,,,"17","U,0217, ",,,,,,,"107","U,0810, ","2490","2",,,,,"63.9","U","77.4","U","50.5","U"
"USC00380613","BELTON 7 NNE, SC US","34.60148","-82.43323","201.2","2007",,,"        0",,"         0","0",,,"0"," ,0,1231,+","0.0"," ,0,1231,+",,,,,,,,,"0.0"," ,0",,,,,,
"USC00381944","COLUMBIA UNIVERSITY OF SC, SC US","33.99171","-81.02439","68.0","2007","3033",,"        0",,"         0","0","23","0,0129, ","0"," ,0,1231,+","0.0","T,0,1125, ","2.20"," ,0,0630, ","109","0,0811,+",,,"32.23"," ,0","0.0","T,0","68.7","0","81.0","0","56.4","0"
"USR0000SSV1","SAVRAW SOUTH CAROLINA, SC US","33.3622","-81.6836","94.5","2007","2271",,,,,,"21","U,0217, ",,,,,,,"106","U,0810, ","2090","0",,,,,"65.7","U","77.8","U","53.7","U"
"USW00093846","ANDERSON FAA AIRPORT, SC US","34.4977","-82.7097","231.6","2007","1969",,,,,,"18","0,0129, ",,,,,"2.57"," ,0,0505, ","102","0,0810, ","2819","4","31.82"," ,0",,,"62.9","0","74.2","0","51.5","0"
