"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","CDSD","CDSD_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00272842","ERROL, NH US","44.7888","-71.123","387.1","2007",,,,,,,,,,,,,"2.47"," ,0,0517, ",,,,,"48.41"," ,0",,,,,,,,
"USC00273415","GLENCLIFF 2, NH US","43.9847","-71.8947","329.2","2007",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00272800","EPPING, NH US","43.03043","-71.08337","46.9","2007","515",,"       93",,"        16","0","-2","0,0126,+","23"," ,0,1223,+","8.5"," ,0,0317, ","4.94"," ,0,0416, ","95","0,0826, ","6713","6","46.86"," ,0","66.9"," ,0","46.5","0","57.3","0","35.7","0"
"USC00273658","GREENVILLE 1 NNE, NH US","42.78273","-71.79853","274.3","2007",,,,,,,,,,,,,"4.27"," ,0,0416, ",,,,,"42.51"," ,0",,,,,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2007","460",,"      118",,"        19","0","-15","0,0307, ","20"," ,0,0302, ","16.5"," ,0,0214, ","2.60"," ,0,0214, ","93","0,0627,+","7228","6","42.89"," ,0","91.2"," ,0","45.5","0","55.6","0","35.4","0"
"USC00275712","NASHUA 2 NNW, NH US","42.7913","-71.4735","41.1","2007",,,,,"        15","0",,,,,"10.0"," ,0,0317, ",,,,,,,"52.79"," ,0","80.4"," ,0",,,,,,
"USC00275995","NORTH CONWAY, NH US","44.0562","-71.1297","159.1","2007","291",,"      141",,"        26","0","-10","0,0307, ","21"," ,0,1221,+","13.7"," ,0,0215, ","2.34"," ,0,0416, ","95","0,0628, ","7694","4","48.99"," ,0","120.4"," ,0","43.4","0","53.8","0","32.9","0"
"USC00277253","ROCHESTER, NH US","43.3002","-70.9827","70.1","2007",,,"       94",,"        21","0",,,"13"," ,0,1221, ","8.5"," ,0,0405, ","4.30"," ,0,0416, ",,,,,"51.61"," ,0","74.3"," ,0",,,,,,
"USC00275350","MEREDITH 3 NNE, NH US","43.69307","-71.47342","262.4","2007",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00279278","WEST HAMPSTEAD, NH US","42.91083","-71.20205","87.8","2007",,,"       90",,"        18","0",,,"21"," ,0,1221, ","9.1"," ,0,0317, ","4.34"," ,0,0416, ",,,,,"46.70"," ,0","79.7"," ,0",,,,,,
"USR0000NWMT","WHITE MOUNTAIN NF NEW HAMPSHIR, NH US","43.9806","-71.1406","140.2","2007","366",,,,,,"-17","U,0309, ",,,,,,,"96","U,0627,+","7105","4",,,,,"44.9","U","56.9","U","33.0","U"
"USW00054791","ROCHESTER SKYHAVEN AIRPORT, NH US","43.27806","-70.92222","98.5","2007","473",,,,,,"-5","W,0309, ",,,,,"4.35"," ,W,0416, ","95","W,0627, ","6561","8","42.13"," ,W",,,"46.7","W","56.7","W","36.8","W"
"USC00067958","STAFFORDVILLE, CT US","41.9984","-72.2606","224.3","2007","469",,"       68",,,,"-3","0,0207,+","11"," ,0,1217,+",,,,,"92","0,0802,+","5967","3",,,,,"47.7","0","58.9","0","36.5","0"
"USC00270706","BETHLEHEM 2, NH US","44.3063","-71.6575","359.7","2007",,,"      141",,"        37","0",,,"30"," ,0,0217,+","18.0"," ,0,0215, ","1.49"," ,0,0215, ",,,,,"40.94"," ,0","128.6"," ,0",,,,,,
"USW00054794","DURHAM 2 N, NH US","43.1716","-70.9277","36.3","2007","423",,,,,,"-5","R,0309, ",,,,,"4.33"," ,R,0416, ","93","R,0627, ","6727","1","50.78"," ,R",,,"46.6","R","56.6","R","36.6","R"
