"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","CDSD","CDSD_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00152825","FISHTRAP LAKE, KY US","37.4333","-82.4167","218.8","2008",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00151576","CLAY CITY 1 WNW, KY US","37.8616","-83.9229","192.0","2008",,,"        1",,"         4","0",,,"1"," ,0,0102, ","1.5"," ,0,0308, ","2.28"," ,0,0404, ",,,,,"42.20"," ,0","7.0"," ,0",,,,,,
"USC00154208","JAMESTOWN, KY US","37.0055","-85.0616","271.3","2008",,,"        0",,"         2","0",,,"0","T,0,1201,+","5.0"," ,0,0226, ","2.33"," ,0,0403, ","95","0,0721, ",,,"41.72"," ,0","7.0"," ,0",,,"66.3","0",,
"USC00154848","GREENUP LOCKS AND DAM, KY US","38.64812","-82.86115","160.9","2008",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00153994","HOPKINSVILLE, KY US","36.84888","-87.52083","158.5","2008","1466",,,,"         1","0","6","0,1223,+",,,"5.3"," ,0,0308, ",,,"99","0,0722, ","4168","8",,,"5.9"," ,0","56.8","0","68.1","0","45.4","0"
"USC00156624","QUICKSAND, KY US","37.53351","-83.34887","227.1","2008",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1KYAL0004","SCOTTSVILLE 9.2 ESE, KY US","36.7207","-86.0349","231.6","2008",,,"        3",,"         2","N",,,"3"," ,N,0308, ","2.5"," ,N,0308, ","2.85"," ,N,0404, ",,,,,"50.96"," ,N","4.0"," ,N",,,,,,
"USC00152548","ELKTON, KY US","36.8077","-87.153","188.7","2008",,,"        3",,"         2","0",,,"4"," ,0,0308, ","3.0"," ,0,0308, ","3.65"," ,0,1210, ",,,,,"55.11"," ,0","5.1"," ,0",,,,,,
"US1KYAL0003","SCOTTSVILLE 4.9 NE, KY US","36.80217","-86.1373","217.0","2008",,,,,,,,,,,,,"2.97"," ,N,0404, ",,,,,"51.72"," ,N",,,,,,,,
"USC00122731","EVANSVILLE MUSEUM, IN US","37.965","-87.57305","114.0","2008",,,"        6",,"         4","0",,,"2"," ,0,0213,+","3.8"," ,0,0308, ","3.84"," ,0,0319, ",,,,,"50.08"," ,0","10.0"," ,0",,,,,,
"USR0000KSOM","SOMERSET KENTUCKY, KY US","37.0556","-84.615","282.5","2008","1228",,,,,,"6","U,1222, ",,,,,,,"96","U,0721, ","3755","4",,,,,"56.6","U","67.4","U","45.9","U"
"USC00150402","BARDWELL 2 E, KY US","36.883","-88.9961","125.0","2008",,,,,,,"5","0,1223, ",,,,,"6.05"," ,0,0319, ",,,,,"56.87"," ,0",,,,,,,"46.5","0"
"USC00156988","ROUGH RIVER LAKE, KY US","37.6177","-86.5044","170.7","2008",,,"        3",,"         0","0",,,"2"," ,0,1217, ","0.6"," ,0,0309, ","5.22"," ,0,0404, ","96","0,0902,+",,,"58.89"," ,0","1.9"," ,0",,,"67.0","0",,
"USC00151294","CANEYVILLE 1 W, KY US","37.4183","-86.5008","176.8","2008",,,"        2",,"         0","0",,,"7"," ,0,0308, ","0.0"," ,0,1231,+",,,,,,,,,"0.0"," ,0",,,,,,
"USC00156224","PHIL, KY US","37.16861","-84.93917","310.9","2008",,,,,,,"4","0,1221, ",,,,,,,"94","0,0720, ",,,,,,,"55.4","0","66.2","0","44.6","0"
