"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","CDSD","CDSD_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00247248","RUDYARD 21 N, MT US","48.8539","-110.5969","914.4","2009",,,,,"        21","0",,,,,"6.0"," ,0,0102, ","0.85"," ,0,0606, ",,,,,"8.10"," ,0","41.2"," ,0",,,,,,
"USC00247128","ROBERTS 1 W, MT US","45.3573","-109.1884","1417.3","2009",,,,,,,,,,,,,"1.24"," ,0,1005, ",,,,,"12.70"," ,0",,,,,,,,
"USR0000MFOR","FORT BELKNAP MONTANA, MT US","48.3042","-108.7189","812.3","2009",,,,,,,"-24","U,1208, ",,,,,,,"96","U,0917,+",,,,,,,"42.9","U","54.1","U","31.7","U"
"USS0010D12S","MONUMENT PEAK, MT US","45.22","-110.24","2697.5","2009","0",,"      266",,,,"-24","T,1206, ","90"," ,T,0403, ",,,"1.30"," ,T,0107, ","80","T,0821, ","11083","1","38.50"," ,T",,,"33.6","T","43.7","T","23.5","T"
"USC00246157","NORRIS MADISON POWER HOUSE, MT US","45.4875","-111.6336","1446.3","2009",,,"       65",,,,"-6","0,1208, ","16"," ,0,1112,+",,,"0.68"," ,0,0707, ",,,,,"15.94"," ,0",,,,,,,"37.9","0"
"USC00247247","RUDYARD 19 S, MT US","48.2774","-110.6022","877.2","2009","298",,"       53",,"        11","0","-34","0,0104, ","8"," ,0,0107,+","5.0"," ,0,0103, ","0.70"," ,0,0707, ","95","0,0726,+",,,"9.08"," ,0","20.5"," ,0","41.2","0","54.6","0","27.8","0"
"USR0000MFOH","FORT HOWES MONTANA, MT US","45.2969","-106.1614","1030.2","2009","391",,,,,,"-26","U,1209, ",,,,,,,"101","U,0719, ","7449","2",,,,,"44.7","U","59.1","U","30.3","U"
"USS0011E38S","BEAVER CREEK, MT US","44.95","-111.36","2392.7","2009","0",,"      252",,,,"-25","T,0127, ","77"," ,T,0403, ",,,"1.00"," ,T,0316, ","80","T,0822, ","11125","5","34.07"," ,T",,,"33.5","T","45.6","T","21.4","T"
"USS0012E07S","DIVIDE, MT US","44.79","-112.06","2377.4","2009","4",,"      226",,,,"-25","T,1208, ","54"," ,T,0403,+",,,"1.00"," ,T,0727, ","84","T,0821, ","10172","3","24.42"," ,T",,,"36.1","T","46.2","T","25.9","T"
"USS0010D13S","LICK CREEK, MT US","45.5","-110.97","2090.9","2009","2",,"      230",,,,"-27","T,1208, ","56"," ,T,0403, ",,,"0.80"," ,T,0507, ","84","T,0723, ","9417","8","31.91"," ,T",,,"38.6","T","50.3","T","26.8","T"
"USR0000MFOU","FOUR MILE MONTANA, MT US","45.3333","-110.2167","1737.4","2009","123",,,,,,"-20","U,1207, ",,,,,,,"94","U,0723, ",,,,,,,"42.5","U","55.0","U","30.0","U"
"USS0009C01S","CRYSTAL LAKE, MT US","46.79","-109.51","1844.0","2009",,,"      246",,,,"-28","T,1208, ","49"," ,T,0401,+",,,"2.20"," ,T,1024, ",,,,,"39.94"," ,T",,,,,,,"27.2","T"
"USR0000MPAR","PARDEE MONTANA, MT US","47.2697","-114.9161","1414.3","2009",,,,,,,,,,,,,,,,,"7792","2",,,,,,,,,,
"USC00240743","BIDDLE 8 SW, MT US","45.0429","-105.4799","1106.7","2009",,,,,"        30","0",,,,,"15.0"," ,0,0404, ","1.34"," ,0,0404, ",,,,,"17.25"," ,0","88.9"," ,0",,,,,,
"USR0000MCHA","CHAIN BUTTES MONTANA, MT US","47.5167","-108.0333","892.5","2009","613",,,,,,"-18","U,1209, ",,,,,,,"99","U,0919,+","7271","6",,,,,"45.6","U","56.6","U","34.7","U"
"USS0011D28S","ALBRO LAKE, MT US","45.6","-111.96","2529.8","2009","2",,"      266",,,,"-28","T,1207, ","95"," ,T,0329, ",,,"1.90"," ,T,0329, ","80","T,0821, ","10489","0","42.33"," ,T",,,"35.3","T","44.9","T","25.8","T"
