"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","CDSD","CDSD_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"US1MOFSA179","ELLINGTON 5.8 SE, MO US","37.179542","-90.892519","214.9","2007",,,,,"         2","N",,,,,"1.5"," ,N,1216, ","3.54"," ,N,0927, ",,,,,"47.15"," ,N","3.1"," ,N",,,,,,
"US1MOFSA059","BUFFALO 1.0 SW, MO US","37.6322","-93.1046","359.1","2007",,,,,"         1","N",,,,,"2.0"," ,N,0201, ","3.60"," ,N,0821, ",,,,,"44.19"," ,N","2.0"," ,N",,,,,,
"US1MOFSA177","RICHMOND 0.8 ESE, MO US","39.2733","-93.9603","249.0","2007",,,,,"         1","N",,,,,"1.0"," ,N,1227, ","2.77"," ,N,0506, ",,,,,"39.38"," ,N","1.0"," ,N",,,,,,
"US1MOFSA057","GREENFIELD 0.8 SSW, MO US","37.4056","-93.846","341.1","2007",,,,,"         1","N",,,,,"1.5"," ,N,0201, ","5.61"," ,N,0820, ",,,,,"46.88"," ,N","1.5"," ,N",,,,,,
"USC00230360","AVA 6 NW, MO US","37.0091","-92.7561","381.9","2007",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236468","PACIFIC, MO US","38.4858","-90.77","172.2","2007",,,"        3",,"         4","0",,,"2"," ,0,1217,+","1.0"," ,0,0215,+","2.14"," ,0,0113, ",,,,,"31.67"," ,0","3.9"," ,0",,,,,,
"USC00232302","DORA 3 SE, MO US","36.73964","-92.20856","294.4","2007",,,,,"         1","0",,,,,"2.0"," ,0,0204, ","2.51"," ,0,0701, ","104","0,0813, ",,,"33.24"," ,0","3.1"," ,0",,,"69.3","0",,
"USC00238524","UNITY VILLAGE, MO US","38.9482","-94.397","287.1","2007",,,,,"         4","0",,,,,"4.0"," ,0,0213, ","7.44"," ,0,0507, ",,,,,"43.67"," ,0","7.5"," ,0",,,,,,
"USC00238523","UNIONVILLE, MO US","40.475","-93.0031","323.1","2007","1239",,"       48",,"        18","0","-5","0,0216, ","8"," ,0,1229,+","8.3"," ,0,1223, ","3.06"," ,0,0507, ","99","0,0808,+","5740","9","42.72"," ,0","46.4"," ,0","52.1","0","62.5","0","41.7","0"
"USC00233079","FULTON, MO US","38.84838","-91.94196","234.7","2007","1471",,"       33",,"         9","0","-1","0,0217,+","5"," ,0,0218,+","4.6"," ,0,0213,+","1.40"," ,0,0425, ","104","0,0816, ","5113","7","34.37"," ,0","23.8"," ,0","54.9","0","65.9","0","43.9","0"
