"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","CDSD","CDSD_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00236468","PACIFIC, MO US","38.4858","-90.77","172.2","2008",,,"        4",,"         0","0",,,"6"," ,0,0305,+","0.0","T,0,0122,+",,,,,,,,,"0.0","T,0",,,,,,
"USR0000MSIN","SINKIN MISSOURI, MO US","37.5014","-91.2594","406.3","2008",,,,,,,,,,,,,,,,,"4557","7",,,,,,,,,,
"USC00238523","UNIONVILLE, MO US","40.475","-93.0031","323.1","2008","849",,"       69",,"        16","0","-9","0,0125,+","10"," ,0,0207,+","6.8"," ,0,0206, ","8.92"," ,0,0725, ","96","0,0805, ","6381","3","74.07"," ,0","51.7"," ,0","49.0","0","59.3","0","38.8","0"
"USC00233079","FULTON, MO US","38.84838","-91.94196","234.7","2008",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003947","KANSAS CITY INTERNATIONAL AIRPORT, MO US","39.2972","-94.7306","306.3","2008","1168",,"       31",,"         8","0","-4","0,0119, ","4"," ,0,0117, ","4.4"," ,0,0217, ","3.74"," ,0,0912, ","97","0,0804,+","5469","6","44.69"," ,0","21.4"," ,0","52.7","0","62.7","0","42.7","0"
"USR0000MCHI","CHILLICOTHE MISSOURI, MO US","39.7683","-93.485","237.7","2008","1033",,,,,,"-5","U,1222, ",,,,,,,"96","U,0804,+","5525","7",,,,,"51.6","U","61.3","U","41.8","U"
"USW00003945","COLUMBIA SNOW, MO US","38.8169","-92.2183","272.2","2008","1072",,"        6",,"         3","0","0","0,1222, ","2"," ,0,0224,+","1.9"," ,0,0224, ","3.23"," ,0,0722, ","95","0,0804,+","5004","8","56.81"," ,0","6.8"," ,0","53.3","0","63.3","0","43.4","0"
"USC00235130","LURAY 2 N, MO US","40.4869","-91.8764","225.6","2008",,,"        0",,"         0","0",,,"0"," ,0,1231,+","0.0"," ,0,1231,+",,,,,,,,,"0.0"," ,0",,,,,,
"USC00235492","MEMPHIS, MO US","40.4575","-92.1822","234.7","2008","802",,"       46",,"        18","0","-7","0,0103, ","5"," ,0,1225,+","3.5"," ,0,1217, ","3.92"," ,0,0913, ","96","0,0805, ","6300","2","52.82"," ,0","30.5"," ,0","49.2","0","59.9","0","38.6","0"
"USC00235253","MARBLE HILL, MO US","37.3036","-89.9663","118.9","2008",,,,,"         6","0","3","0,0120, ",,,"3.5"," ,0,0202,+","8.24"," ,0,0319, ",,,,,"66.70"," ,0","14.0"," ,0",,,,,"45.0","0"
"USC00236460","OZARK BEACH, MO US","36.6745","-93.1076","254.2","2008","1116",,,,"         1","0","7","0,1223,+",,,"5.0"," ,0,0201, ","4.25"," ,0,0319, ","97","0,0803, ","4474","5","62.37"," ,0","6.0"," ,0","55.4","0","66.3","0","44.4","0"
"USC00238880","WEST PLAINS, MO US","36.72667","-91.87357","336.8","2008",,,,,"         3","0",,,,,"6.0"," ,0,0201, ","5.20"," ,0,0319, ","98","0,0806, ",,,"62.30"," ,0","13.6"," ,0",,,"65.7","0",,
"USC00238515","UNION, MO US","38.4444","-91.0041","164.6","2008","1266",,"        9",,"         4","0","2","0,0120, ","6"," ,0,0305, ","6.2"," ,0,0305, ","4.17"," ,0,0914, ","98","0,0804,+","4596","3","61.19"," ,0","17.4"," ,0","55.4","0","66.8","0","44.0","0"
"USC00234154","INDEPENDENCE, MO US","39.0647","-94.3861","300.2","2008",,,,,"         5","0",,,,,"2.5"," ,0,1217, ","4.90"," ,0,0730, ",,,,,"55.86"," ,0","13.9"," ,0",,,,,,
"USC00238754","WASOLA 5 N, MO US","36.85814","-92.58758","373.7","2008","933",,"        1",,"         1","0","1","0,1223,+","5"," ,0,0201, ","5.0"," ,0,0201, ","4.52"," ,0,0319, ","94","0,0805,+","4505","0","57.15"," ,0","5.3"," ,0","54.1","0","64.9","0","43.3","0"
"USC00237300","ROSEBUD, MO US","38.45093","-91.37527","222.5","2008",,,"        9",,"         4","0",,,"3"," ,0,1130,+","3.0"," ,0,1130, ","3.65"," ,0,0914, ",,,,,"58.61"," ,0","10.7"," ,0",,,,,,
"USC00237309","ROUND SPRING 2 SW, MO US","37.25979","-91.42791","252.7","2008",,,,,"         7","0",,,,,"2.9"," ,0,0214, ","5.92"," ,0,0319, ",,,,,"67.20"," ,0","16.1"," ,0",,,,,,
"USW00003975","POPLAR BLUFF MUNICIPAL AIRPORT, MO US","36.7725","-90.32472","99.7","2008","1472",,,,,,"7","W,1222, ",,,,,"6.54"," ,W,0318, ","95","W,0802,+","4104","9","55.81"," ,W",,,"57.2","W","67.1","W","47.3","W"
"USC00234271","JEFFERSON CITY WATER PLANT, MO US","38.58541","-92.18246","198.1","2008","1078",,,,"         2","0","2","0,1223,+",,,"4.0"," ,0,0224, ","4.67"," ,0,0914, ","96","0,0806,+","5078","4","61.22"," ,0","7.8"," ,0","53.4","0","63.6","0","43.2","0"
"USC00236452","OZARK, MO US","37.0194","-93.2338","345.6","2008",,,,,,,,,,,,,,,,,,,"68.87"," ,0",,,,,,,,
"USC00237780","SILOAM SPRINGS, MO US","36.8097","-92.0549","329.2","2008",,,"        1",,"         1","0",,,"5"," ,0,0304, ","4.5"," ,0,0304, ","4.66"," ,0,0319, ",,,,,"56.23"," ,0","4.5"," ,0",,,,,,
"USC00238746","WASHINGTON, MO US","38.54155","-90.975","148.4","2008",,,,,"         5","0",,,,,"5.4"," ,0,0305, ","4.93"," ,0,0914, ",,,,,"58.31"," ,0","16.3"," ,0",,,,,,
"USC00234023","HOUSTON 2 W, MO US","37.3344","-92.0058","327.7","2008",,,"        1",,"         5","0",,,"1"," ,0,1201, ","3.0"," ,0,0304,+","4.42"," ,0,0319, ",,,,,"60.92"," ,0","12.5"," ,0",,,,,,
"USC00236563","PATTONSBURG 2 S, MO US","40.0147","-94.1294","251.5","2008",,,,,"         8","0",,,,,"8.0"," ,0,0206, ","3.85"," ,0,0913, ",,,,,"47.27"," ,0","32.6"," ,0",,,,,,
"USC00238984","WILLIAMSVILLE, MO US","36.98922","-90.59462","147.8","2008",,,"        6",,"         3","0",,,"3"," ,0,0307, ","2.7"," ,0,0307, ","7.06"," ,0,0319, ",,,,,"56.33"," ,0","9.2"," ,0",,,,,,
"USC00238620","VIENNA 2 WNW, MO US","38.2016","-91.9811","234.7","2008",,,,,"         2","0",,,,,"3.0"," ,0,0201, ","3.90"," ,0,0914, ","98","0,0806,+",,,"55.10"," ,0","4.8"," ,0",,,"67.3","0",,
"USW00013988","KANSAS CITY DOWNTOWN AIRPORT, MO US","39.1208","-94.5969","226.2","2008","1404",,"       14",,"         7","0","1","0,1222,+","3"," ,0,1217,+","3.0"," ,0,1216,+","4.84"," ,0,0912, ","100","0,0804,+","4936","1","51.88"," ,0","14.6"," ,0","54.7","0","64.1","0","45.3","0"
"USW00013987","JOPLIN REGIONAL AIRPORT, MO US","37.15221","-94.49527","296.3","2008","1518",,,,,,"4","0,1221, ",,,,,"5.71"," ,0,0507, ","98","0,0804,+","4134","8","63.24"," ,0",,,"57.4","0","67.8","0","46.9","0"
"US1MOLF0001","ODESSA 5.5 SSE, MO US","38.926053","-93.909752","273.1","2008",,,,,,,,,,,,,,,,,,,"54.65"," ,N",,,,,,,,
"US1MODG0003","AVA 4.5 SW, MO US","36.91541","-92.73242","388.9","2008",,,,,"         2","N",,,,,"2.8"," ,N,0212, ","4.18"," ,N,0319, ",,,,,"59.96"," ,N","5.8"," ,N",,,,,,
"USW00003963","JEFFERSON CITY MEMORIAL AIRPORT, MO US","38.59111","-92.15583","174.7","2008","1267",,,,,,"1","W,0120, ",,,,,"2.76"," ,W,0914, ","97","W,0805,+","4796","4","54.06"," ,W",,,"54.9","W","65.2","W","44.6","W"
"US1MODG0006","MANSFIELD 3.7 SSE, MO US","37.057558","-92.566347","350.5","2008",,,,,"         1","N",,,,,"2.1"," ,N,0201, ","4.36"," ,N,0319, ",,,,,"61.70"," ,N","2.6"," ,N",,,,,,
"USW00003966","ST LOUIS SPIRIT OF ST LOUIS AIRPORT, MO US","38.65722","-90.65583","140.8","2008","1223",,,,,,"2","W,0120, ",,,,,"4.47"," ,W,0914, ","98","W,0804,+","4852","7","51.38"," ,W",,,"54.6","W","65.2","W","44.0","W"
"US1MODG0007","NORWOOD 0.2 ENE, MO US","37.0015","-92.4245","392.9","2008",,,,,,,,,,,,,"3.21"," ,N,0904, ",,,,,"52.18"," ,N",,,,,,,,
"USC00237772","SIKESTON POWER STATION, MO US","36.8775","-89.623","94.5","2008",,,"        1",,"         1","0",,,"1"," ,0,0201, ","1.5"," ,0,0201, ","3.95"," ,0,0404, ",,,"4097","9","51.05"," ,0","2.2"," ,0",,,,,,
"USC00235594","MILLER, MO US","37.20907","-93.8356","384.7","2008",,,"        0",,"         0","0",,,"0"," ,0,1231,+","0.0"," ,0,1231,+","4.56"," ,0,0410, ",,,,,"63.61"," ,0","0.0"," ,0",,,,,,
"USC00234136","IBERIA, MO US","38.0996","-92.3096","285.9","2008",,,,,"         5","0",,,,,"3.0"," ,0,0201, ","3.85"," ,0,0914, ",,,,,"59.06"," ,0","8.1"," ,0",,,,,,
"USW00013991","MARSHALL, MO US","39.1341","-93.2225","240.8","2008","999",,"        7",,"         5","0","-2","0,0125,+","5"," ,0,0201,+","4.5"," ,0,0201,+","3.00"," ,0,0914, ","96","0,0805, ","5401","8","58.09"," ,0","14.7"," ,0","51.7","0","61.9","0","41.6","0"
"USC00237645","SELIGMAN, MO US","36.54194","-93.93667","466.3","2008",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00235227","MANSFIELD, MO US","37.10861","-92.579","441.4","2008","973",,,,"         1","0","1","0,1223,+",,,"2.0"," ,0,0201, ","4.46"," ,0,0319, ","95","0,0730, ",,,"62.80"," ,0","2.5"," ,0","53.4","0","63.8","0","42.9","0"
"USC00236678","PIERCE CITY, MO US","36.9494","-94.0077","374.9","2008",,,"        0",,"         0","0",,,"0"," ,0,1231,+","0.0"," ,0,1231,+","3.36"," ,0,0614, ",,,,,"59.93"," ,0","0.0"," ,0",,,,,,
"USC00233043","FREEDOM, MO US","38.4583","-91.7029","245.4","2008","906",,"        9",,"         3","0","-1","0,1223,+","4"," ,0,0224, ","3.5"," ,0,0224, ","3.63"," ,0,0914, ","95","0,0806,+",,,"62.02"," ,0","10.0"," ,0","52.6","0","63.5","0","41.6","0"
"USW00013997","VICHY ROLLA NATIONAL AIRPORT, MO US","38.1318","-91.76461","338.3","2008","1051",,,,,,"0","0,1222, ",,,,,"4.43"," ,0,0914, ","97","0,0721, ","4783","1","54.31"," ,0",,,"53.9","0","64.3","0","43.6","0"
"USW00013995","SPRINGFIELD WEATHER SERVICE OFFICE AIRPORT, MO US","37.23985","-93.39007","384.7","2008","1225",,"        7",,"         2","0","3","0,1222, ","6"," ,0,0304, ","6.7"," ,0,0304, ","3.93"," ,0,0318, ","98","0,0804, ","4579","8","60.15"," ,0","12.2"," ,0","55.1","0","65.4","0","44.8","0"
"USW00013994","ST LOUIS LAMBERT INTERNATIONAL AIRPORT, MO US","38.7525","-90.3736","161.8","2008","1432",,"       15",,"         5","0","4","0,1222, ","10"," ,0,0305, ","10.0"," ,0,0304, ","4.58"," ,0,0914, ","99","0,0720, ","4701","7","57.96"," ,0","26.4"," ,0","55.4","0","64.7","0","46.1","0"
"USW00013993","ST JOSEPH ROSECRANS MEMORIAL AIRPORT, MO US","39.7736","-94.9233","249.3","2008","1050",,,,,,"-12","X,0119, ",,,,,"2.26"," ,X,0612, ","96","X,0804, ","6014","3","37.07"," ,X",,,"50.9","X","62.0","X","39.8","X"
"USC00230608","BETHANY, MO US","40.2575","-94.0269","289.3","2008","851",,,,"        10","0","-10","0,1223, ",,,"7.0"," ,0,0206, ","2.85"," ,0,0913, ","97","0,0722, ","6282","0","47.70"," ,0","40.3"," ,0","48.9","0","59.2","0","38.6","0"
"USW00003994","SEDALIA MEMORIAL AIRPORT, MO US","38.70417","-93.18333","274.3","2008","1129",,,,,,"1","W,0124, ",,,,,"2.24"," ,W,0913, ","96","W,0804,+","5067","8","39.65"," ,W",,,"53.8","W","63.5","W","44.1","W"
"USC00237116","RICHMOND 3 S, MO US","39.2422","-93.97","213.4","2008","982",,"       21",,"         3","0","-2","0,1222,+","2"," ,0,1218,+","2.0"," ,0,1217, ","4.36"," ,0,0730, ","97","0,0806,+","5771","3","53.56"," ,0","7.7"," ,0","51.4","0","62.9","0","39.9","0"
"USC00238444","TRENTON, MO US","40.0824","-93.6086","255.1","2008",,,,,"        12","0",,,,,"5.0"," ,0,0206, ","5.25"," ,0,0625, ",,,,,"59.52"," ,0","33.2"," ,0",,,,,,
"US1MOTY0001","BRANSON 3.8 E, MO US","36.636277","-93.177984","312.1","2008",,,,,,,,,,,,,"4.79"," ,N,0319, ",,,,,"70.34"," ,N",,,,,,,,
"US1MOTY0006","HOLLISTER 3.5 SW, MO US","36.5869","-93.269251","271.0","2008",,,"        4",,"         2","N",,,"4"," ,N,0201, ","3.8"," ,N,0201, ","4.30"," ,N,0319, ",,,,,"69.50"," ,N","7.1"," ,N",,,,,,
"USC00237475","ST PETERS 2 SE, MO US","38.76783","-90.58932","175.3","2008",,,"       11",,"         4","0",,,"8"," ,0,0201, ","8.0"," ,0,0201, ","3.24"," ,0,0526, ",,,,,"63.37"," ,0","17.2"," ,0",,,,,,
"USC00238561","VALLEY PARK, MO US","38.5572","-90.4922","161.8","2008",,,,,"         0","0",,,,,"0.5"," ,0,1216,+","3.86"," ,0,0914, ",,,,,"49.06"," ,0","1.0"," ,0",,,,,,
"USC00235050","LONG BRANCH RESERVOIR, MO US","39.7505","-92.5065","249.9","2008","896",,,,,,"-3","0,1223,+",,,,,,,"95","0,0805,+","5767","0",,,,,"50.8","0","61.2","0","40.4","0"
"US1MOJC0001","UNITY VILLAGE 2.6 ESE, MO US","38.9388","-94.3559","286.5","2008",,,,,"         5","N",,,,,"3.4"," ,N,1210, ",,,,,,,,,"15.9"," ,N",,,,,,
"USC00237105","RICH FOUNTAIN 3 E, MO US","38.3889","-91.8208","182.3","2008",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00238313","TECUMSEH 1 NE, MO US","36.5967","-92.2617","252.4","2008",,,,,"         3","0",,,,,"8.0"," ,0,0201, ","4.07"," ,0,0319, ",,,,,"53.24"," ,0","18.0"," ,0",,,,,,
"USC00231801","COLUMBIA U OF M, MO US","38.94243","-92.32044","234.7","2008","1193",,"       10",,"         2","0","1","0,1222,+","3"," ,0,0201, ","2.6"," ,0,0201, ","4.80"," ,0,0914, ","97","0,0804,+","4927","0","63.86"," ,0","7.7"," ,0","54.2","0","63.8","0","44.6","0"
"USC00236012","NEW FRANKLIN 1 W, MO US","39.0172","-92.7558","195.4","2008","1046",,"       10",,"         6","0","-1","0,0125, ","2"," ,0,1217,+","2.3"," ,0,0201, ","3.50"," ,0,0914, ","96","0,0805, ","5366","3","56.84"," ,0","9.1"," ,0","52.5","0","62.8","0","42.3","0"
