"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","CDSD","CDSD_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"US1COAR0071","BENNETT 11.3 SSW, CO US","39.5973","-104.468","1787.0","2020",,,,,,,,,,,,,"1.78"," ,N,0705, ",,,,,"12.91"," ,N",,,,,,,,
"USC00051294","CANON CITY, CO US","38.4599","-105.2255","1639.2","2020","906",,"       30",,"        15","7","-3","7,1027,+","8"," ,7,1027,+","8.6"," ,7,1026, ","0.76"," ,7,0727, ","99","7,0711, ","5391","8","10.63"," ,7","46.3"," ,7","52.7","7","68.5","7","36.8","7"
"US1COBO0149","LONGMONT 1.7 NNE, CO US","40.1945","-105.0905","1542.9","2020",,,,,,,,,,,,,"1.21"," ,N,0320, ",,,,,"11.70"," ,N",,,,,,,,
"USS0008M12S","BLACK MESA, CO US","37.79","-108.18","3529.6","2020","0",,"      234",,,,"-9","T,0204, ","63"," ,T,0327, ",,,"2.00"," ,T,0725, ","75","T,0711, ","10422","8","27.63"," ,T",,,"37.2","T","45.6","T","28.8","T"
"US1COJF0003","DENVER 6.1 WSW, CO US","39.7005","-105.0985","1699.0","2020",,,,,,,,,,,,,"1.45"," ,N,0525, ",,,,,"12.13"," ,N",,,,,,,,
"USS0006J12S","ROACH, CO US","40.88","-106.05","2956.6","2020","0",,"      233",,,,"-14","T,0204, ","59"," ,T,0417,+",,,"1.40"," ,T,0608, ","79","T,0818, ","10333","8","26.21"," ,T",,,"36.9","T","48.1","T","25.8","T"
"USS0006K45S","BEAVER CK VILLAGE, CO US","39.6","-106.51","2590.8","2020","22",,"      197",,,,"-6","T,0205, ","49"," ,T,0209, ",,,"0.80"," ,T,1025, ","84","T,0818, ","8518","3","20.85"," ,T",,,"42.3","T","53.0","T","31.6","T"
"US1COLR1038","FORT COLLINS 5.6 NW, CO US","40.6140060424805","-105.142395019531","1558.1","2020",,,,,,,,,,,,,"1.12"," ,N,0416, ",,,,,"13.05"," ,N",,,,,,,,
"US1COGF0060","GLENWOOD SPRINGS 2.7 SSE, CO US","39.5072","-107.3162119","1812.6","2020",,,,,,,,,,,,,"1.14"," ,N,0320, ",,,,,"13.70"," ,N",,,,,,,,
"USS0007J05S","RIPPLE CREEK, CO US","40.11","-107.29","3151.6","2020","1",,"      229",,,,"-15","T,0204, ","90"," ,T,0323, ",,,"1.80"," ,T,0206, ","77","T,0905,+","10378","4","28.13"," ,T",,,"37.5","T","47.5","T","27.6","T"
"USS0007K14S","OVERLAND RES., CO US","39.09","-107.63","2999.2","2020","0",,"      204",,,,"-18","T,0205, ","39"," ,T,0323, ",,,"0.80"," ,T,0717, ","79","T,0818,+","10073","2","18.04"," ,T",,,"38.0","T","49.7","T","26.3","T"
"USC00053359","GLENWOOD SPGS NUMBER 2, CO US","39.518","-107.3172","1796.8","2020",,,,,,,,,,,,,,,,,"6705","9",,,,,,,,,,
"US1COEP0378","PEYTON 9.2 SSW, CO US","38.912215","-104.558739","2042.2","2020",,,,,,,,,,,,,"1.79"," ,N,0525, ",,,,,"11.70"," ,N",,,,,,,,
"US1COJF0240","ARVADA 3.8 W, CO US","39.817103","-105.177416","1706.6","2020",,,,,,,,,,,,,"1.14"," ,N,0320, ",,,,,"12.02"," ,N",,,,,,,,
"USC00053116","FRASER, CO US","39.9425","-105.8172","2609.1","2020",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00055531","MESA VERDE NATIONAL PARK, CO US","37.1996","-108.4893","2176.9","2020","893",,"       67",,"        12","7","3","7,0205, ","6"," ,7,1213, ","5.0"," ,7,0319, ","0.90"," ,7,0728, ","97","7,0712, ","5818","2","7.76"," ,7","26.8"," ,7","52.4","7","65.0","7","39.7","7"
"USC00054444","KARVAL, CO US","38.7411","-103.5427","1546.9","2020","1032",,"       19",,"         8","7","-4","7,1027, ","6"," ,7,1026, ","6.0"," ,7,1026, ","1.39"," ,7,0705, ","100","7,0907, ","5829","3","9.37"," ,7","23.5"," ,7","52.0","7","67.9","7","36.2","7"
"US1COEP0007","CALHAN 3.1 N, CO US","39.0804","-104.2931","1939.1","2020",,,,,,,,,,,,,"1.67"," ,N,0516, ",,,,,"10.51"," ,N",,,,,,,,
"US1COYU0052","WRAY 19 NNE, CO US","40.3454","-102.1418","1106.1","2020",,,,,,,,,,,,,"2.21"," ,N,0812, ",,,,,"16.17"," ,N",,,,,,,,
"USR0000CDIN","DINOSAUR N.M. COLORADO, CO US","40.5086","-108.9106","1816.6","2020","1080",,,,,,"2","U,0205, ",,,,,,,"100","U,0818, ","6517","8",,,,,"50.6","U","62.0","U","39.1","U"
