"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","CDSD","CDSD_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00265352","MONTELLO 2 NE, NV US","41.278","-114.1705","1472.2","2008","463",,,,"         8","0","-17","0,1218, ",,,"3.0"," ,0,1226,+","0.32"," ,0,0527, ","105","0,0726, ",,,"4.26"," ,0","20.1"," ,0","44.2","0","63.2","0","25.2","0"
"USR0000NBUF","BUFFALO CREEK NEVADA, NV US","40.5819","-119.79","851.6","2008","1312",,,,,,"-10","U,1217, ",,,,,,,"105","U,0815, ","5517","1",,,,,"54.0","U","68.1","U","40.0","U"
"USC00264935","MCDERMITT, NV US","41.9954","-117.7201","1350.3","2008","310",,"       58",,"        20","0","-15","0,1226, ","8"," ,0,0206, ","6.0"," ,0,0202, ","0.46"," ,0,0603, ","96","0,0825,+","7490","9","4.57"," ,0","36.9"," ,0","45.6","0","62.4","0","28.9","0"
"USC00263964","INDIAN CREEK RANCH DUCKWATER 29 WNW, NV US","39.1039","-116.2037","2273.8","2008",,,,,"         5","0",,,,,"5.0"," ,0,1226, ","0.90"," ,0,0911, ",,,"7033","5","6.20"," ,0","17.5"," ,0",,,,,,
"USC00261660","CHARLESTON JARBIDGE 17 SSW, NV US","41.6814","-115.5289","1819.0","2008",,,,,,,,,,,,,,,,,"9344","9",,,,,,,,,,
"USS0019K04S","MARLETTE LAKE, NV US","39.16","-119.9","2401.8","2008","15",,"      159",,,,"1","T,1226, ","84"," ,T,0224, ",,,"3.20"," ,T,0104, ","82","T,0815, ","8697","8","24.96"," ,T",,,"42.1","T","52.2","T","31.9","T"
"US1NVCH0002","FALLON 0.6 ESE, NV US","39.471456","-118.768786","1211.0","2008",,,,,"         5","N",,,,,"4.3"," ,N,0121, ","0.75"," ,N,0105, ",,,,,"4.81"," ,N","12.6"," ,N",,,,,,
"USC00266691","RED ROCK CANYON SPRING MOUNT RANCH STATE PARK, NV US","36.0686","-115.4602","1152.1","2008","1899",,,,"         3","0","16","0,0118, ",,,"4.5"," ,0,1216, ","1.55"," ,0,0105, ","103","0,0815,+",,,"9.16"," ,0","10.9"," ,0","60.5","0","74.8","0","46.3","0"
"USC00266791","RENO WEATHER FORECAST OFFICE, NV US","39.5683","-119.7956","1520.0","2008","1076",,"       23",,"        13","0","6","0,1218, ","9"," ,0,0223, ","9.0"," ,0,0223, ","1.09"," ,0,0104, ","99","0,0814, ","5589","3","6.14"," ,0","45.4"," ,0","53.5","0","65.9","0","41.1","0"
"USC00264391","LAMOILLE 2 N, NV US","40.7441","-115.4856","1752.6","2008",,,"      109",,"        35","0",,,"23"," ,0,0206, ","8.0"," ,0,0106,+","0.78"," ,0,0105, ",,,,,"12.71"," ,0","94.6"," ,0",,,,,,
"USR0000NCUR","CURRANT CREEK NEVADA, NV US","38.7586","-115.4128","1700.8","2008","1141",,,,,,"4","U,1227,+",,,,,,,"98","U,0710, ","5731","2",,,,,"53.0","U","65.6","U","40.3","U"
"USR0000NCED","CEDAR PASS NEVADA, NV US","39.7569","-114.1658","2190.0","2008","590",,,,,,"-2","U,0116, ",,,,,,,"96","U,0726, ","7283","2",,,,,"47.5","U","61.3","U","33.7","U"
"USC00268186","TOPAZ LAKE, NV US","38.7395","-119.518","1613.0","2008","639",,"       21",,"         7","0","0","0,1217, ","8"," ,0,0223,+","8.0"," ,0,0223, ","0.44"," ,0,0104, ","98","0,0824,+","5988","8","1.56"," ,0","27.2"," ,0","50.5","0","67.0","0","34.1","0"
"USC00265132","MIDDLEGATE LOWERY, NV US","39.293","-118.0196","1402.1","2008",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00266228","PILOT VALLEY MONTELLO 11 SSE, NV US","41.10944","-114.12083","1498.4","2008",,,,,,,,,,,,,,,,,"7414","7",,,,,,,,,,
"USC00265818","OROVADA 3 W, NV US","41.5684","-117.8388","1280.2","2008","470",,"       24",,"         8","0","-5","0,1226,+","8"," ,0,1225, ","4.3"," ,0,1219, ","0.40"," ,0,1102,+","101","0,0807, ","6525","0","7.00"," ,0","21.8"," ,0","48.4","0","65.7","0","31.1","0"
"USR0000NSTA","STAG MOUNTAIN NEVADA, NV US","41.5178","-115.3928","2069.6","2008","327",,,,,,"-1","U,0122, ",,,,,,,"91","U,0703, ","8411","9",,,,,"43.7","U","55.0","U","32.5","U"
"USC00261684","CHERRY CREEK, NV US","39.90056","-114.88611","1863.5","2008","709",,,,,,"-4","0,1217, ",,,,,,,"98","0,0726,+","6359","8",,,,,"49.8","0","64.2","0","35.4","0"
"USC00264039","JARBIDGE 7 N, NV US","41.9797","-115.4327","1844.0","2008","137",,,,"        42","0","-9","0,0123, ",,,"6.5"," ,0,1219, ","0.92"," ,0,1110, ","92","0,0704, ","7673","8","15.32"," ,0","97.4"," ,0","43.9","0","57.6","0","30.1","0"
"USW00003170","EUREKA AIRPORT, NV US","39.6013","-116.0055","1809.3","2008","387",,,,,,"-13","0,0123,+",,,,,"0.24"," ,0,1225,+","98","0,0725,+","8062","1","3.79"," ,0",,,"44.8","0","62.5","0","27.1","0"
"USC00264950","MCGILL, NV US","39.4136","-114.7734","1911.1","2008",,,"       41",,,,,,"5"," ,0,1227,+",,,"0.37"," ,0,1103,+","95","0,0802,+",,,"4.10"," ,0","25.0"," ,0",,,"63.5","0",,
"USR0000NTEX","TEXAS SPRINGS NEVADA, NV US","41.8017","-118.4508","1755.6","2008","603",,,,,,"4","U,1217, ",,,,,,,"92","U,0816, ","7354","8",,,,,"47.3","U","56.0","U","38.6","U"
