"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","CDSD","CDSD_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00458034","STARTUP 1 E, WA US","47.8663","-121.7175","51.8","2008","147",,,,"         5","0","4","0,1221,+",,,"6.5"," ,0,1225, ",,,"95","0,0816, ","5343","4","61.09"," ,0","18.5"," ,0","50.1","0","58.9","0","41.2","0"
"USC00458278","TACOMA NUMBER 1, WA US","47.2472","-122.4122","7.6","2008","154",,"        0",,"         0","0","21","0,1216, ","0"," ,0,1231,+","0.0"," ,0,1231,+","2.63"," ,0,1107, ","89","0,0517, ",,,"32.58"," ,0","0.0"," ,0","53.1","0","60.3","0","46.0","0"
"USC00456096","OLGA 2 SE, WA US","48.6116","-122.8063","24.4","2008",,,"       17",,"         7","0","14","0,1220,+","10"," ,0,1224,+","4.0"," ,0,1221, ","1.40"," ,0,1106, ","83","0,0629, ",,,"25.42"," ,0","16.1"," ,0","48.2","0","55.6","0","40.9","0"
"USC00457185","ROSS DAM, WA US","48.7272","-121.0722","376.7","2008","247",,"      101",,"        34","0","4","0,1220, ","42"," ,0,0202,+","18.0"," ,0,1227, ","2.29"," ,0,1112, ","100","0,0630, ","6561","3","45.33"," ,0","149.6"," ,0","47.6","0","55.3","0","39.8","0"
"USC00457180","ROSALIA, WA US","47.23446","-117.36364","737.6","2008","252",,,,"        21","0","-15","0,1223, ",,,"18.0"," ,0,1218, ","0.75"," ,0,1113,+","106","0,0818, ","7191","1","13.84"," ,0","76.1"," ,0","45.5","0","59.1","0","31.9","0"
"USS0019A13S","MOSES MOUNTAIN, WA US","48.36","-119.08","1527.0","2008","69",,"      189",,,,"-15","T,1220, ","53"," ,T,0328, ",,,"1.50"," ,T,0104, ","87","T,0817, ","9383","7","21.26"," ,T",,,"39.5","T","46.9","T","32.2","T"
"USC00450668","BICKLETON, WA US","45.9981","-120.3006","919.0","2008",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USS0021B04S","FISH LAKE, WA US","47.54","-121.09","1045.5","2008","44",,"      212",,,,"-3","T,1216, ","130"," ,T,0208, ",,,"4.20"," ,T,1112, ","94","T,0816, ","8609","0","56.53"," ,T",,,"41.4","T","50.7","T","32.1","T"
"USC00456768","PROSSER, WA US","46.2014","-119.758","253.0","2008",,,,,,,,,,,,,,,,,"4979","2",,,,,,,,,,
"USC00457059","RITZVILLE 1 SSE, WA US","47.1175","-118.37146","568.1","2008","422",,"       75",,"        21","0","-9","0,1221, ","10"," ,0,1227,+","3.8"," ,0,0128, ","0.58"," ,0,0127, ","106","0,0818, ","6824","1","8.43"," ,0","45.2"," ,0","46.7","0","58.6","0","34.7","0"
