"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","CDSD","CDSD_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00152825","FISHTRAP LAKE, KY US","37.4333","-82.4167","218.8","2007",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00151576","CLAY CITY 1 WNW, KY US","37.8616","-83.9229","192.0","2007",,,,,"         3","0",,,,,"1.5"," ,0,0218, ","2.82"," ,0,1024, ",,,,,"46.35"," ,0","4.0"," ,0",,,,,,
"USC00154848","GREENUP LOCKS AND DAM, KY US","38.64812","-82.86115","160.9","2007",,,"        0",,"         0","0",,,"0"," ,0,1231,+","0.0"," ,0,1231,+","1.34"," ,0,1024, ",,,,,"22.58"," ,0","0.0"," ,0",,,,,,
"USC00153994","HOPKINSVILLE, KY US","36.84888","-87.52083","158.5","2007","2120",,,,"         1","0","8","0,0201,+",,,"1.8"," ,0,0202, ",,,"109","0,0817, ","4076","5",,,"1.8"," ,0","59.9","0","72.0","0","47.9","0"
"USC00156624","QUICKSAND, KY US","37.53351","-83.34887","227.1","2007",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00152548","ELKTON, KY US","36.8077","-87.153","188.7","2007",,,"        0",,"         0","0",,,"0"," ,0,1231,+","0.0"," ,0,1231,+","4.01"," ,0,1023, ",,,,,"43.69"," ,0","0.0"," ,0",,,,,,
"USC00122731","EVANSVILLE MUSEUM, IN US","37.965","-87.57305","114.0","2007",,,,,"         1","0",,,,,"1.0"," ,0,0214, ","2.40"," ,0,0906, ",,,,,"41.97"," ,0","1.1"," ,0",,,,,,
"USR0000KSOM","SOMERSET KENTUCKY, KY US","37.0556","-84.615","282.5","2007","1620",,,,,,"8","U,0131, ",,,,,,,"101","U,0823,+","3943","8",,,,,"58.9","U","70.0","U","47.7","U"
"USC00156988","ROUGH RIVER LAKE, KY US","37.6177","-86.5044","170.7","2007",,,"        0",,"         1","0",,,"0","T,0,0218,+","1.0"," ,0,0218, ","4.53"," ,0,1023, ","103","0,0817,+",,,"53.04"," ,0","1.6"," ,0",,,"70.2","0",,
"USC00151294","CANEYVILLE 1 W, KY US","37.4183","-86.5008","176.8","2007",,,"        3",,"         0","0",,,"3"," ,0,0204, ","0.0"," ,0,1231,+","4.31"," ,0,1023, ",,,,,"51.46"," ,0","0.0"," ,0",,,,,,
"USC00156224","PHIL, KY US","37.16861","-84.93917","310.9","2007",,,,,,,,,,,,,,,,,"4174","2",,,,,,,,,,
"USC00157677","STEARNS 2 S, KY US","36.6736","-84.4791","371.9","2007","1109",,,,"         1","0","6","0,0130,+",,,"2.3"," ,0,0218, ","3.49"," ,0,0724, ","98","0,0825,+",,,"41.74"," ,0","2.8"," ,0","55.8","0","69.3","0","42.3","0"
"USW00093820","LEXINGTON BLUEGRASS AIRPORT, KY US","38.0408","-84.6058","298.7","2007","1589",,"        7",,"         2","0","1","0,0205, ","2"," ,0,0218,+","2.2"," ,0,0202, ","4.33"," ,0,1023, ","102","0,0816, ","4476","7","43.73"," ,0","7.2"," ,0","57.3","0","67.4","0","47.2","0"
"USC00150483","BEATTYVILLE 4 N, KY US","37.6336","-83.7161","329.2","2007",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00151210","CADIZ, KY US","36.87764","-87.74883","158.5","2007",,,,,"         0","0",,,,,"0.8"," ,0,0202, ","2.32"," ,0,1023, ",,,,,"44.01"," ,0","1.1"," ,0",,,,,,
"USC00153194","GEORGETOWN WATER WKS, KY US","38.2094","-84.5621","245.4","2007",,,"        0",,"         0","0",,,"0"," ,0,1231,+","0.0"," ,0,1231,+","3.79"," ,0,1023, ",,,,,"43.94"," ,0","0.0"," ,0",,,,,,
"USC00157431","SKYLINE 1 SE, KY US","37.0876","-82.9925","330.1","2007",,,,,,,,,,,,,,,,,,,,,,,,,,,,
