"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","CDSD","CDSD_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00516122","MANOA 712.1, HI US","21.3113","-157.8157","73.2","2009",,,"        0",,"         0","0",,,"0"," ,0,1231,+","0.0"," ,0,1231,+","2.95"," ,0,0313, ",,,,,"48.98"," ,0","0.0"," ,0",,,,,,
"USC00518422","PUUKOHOLA HEIAU 98.1, HI US","20.0256","-155.822","40.5","2009","3278",,"        0",,"         0","0","59","0,0119,+","0"," ,0,1231,+","0.0"," ,0,1231,+","1.50"," ,0,0111, ","89","0,1003,+","0","0","6.27"," ,0","0.0"," ,0","74.0","0","80.2","0","67.7","0"
"USC00518543","PUUNENE 396, HI US","20.8571","-156.4313","70.1","2009",,,"        0",,"         0","0",,,"0"," ,0,1231,+","0.0"," ,0,1231,+","1.41"," ,0,0116, ",,,,,"10.13"," ,0","0.0"," ,0",,,,,,
"USC00517457","PAHOA 65, HI US","19.515","-154.9645","184.4","2009",,,"        0",,"         0","0",,,"0"," ,0,1231,+","0.0"," ,0,1231,+",,,,,,,,,"0.0"," ,0",,,,,,
"USR0000HPAL","PALI 2 HAWAII, HI US","19.3175","-155.2922","847.3","2009","983",,,,,,"49","U,0223,+",,,,,,,"87","U,0801, ","344","0",,,,,"66.8","U","74.2","U","59.5","U"
"USC00510140","ALEXANDER RESV 983, HI US","21.96","-159.53194","490.7","2009",,,"        0",,"         0","0",,,"0"," ,0,1231,+","0.0"," ,0,1231,+",,,,,,,,,"0.0"," ,0",,,,,,
"USC00512558","KAHOOLAWE 499.6, HI US","20.55694","-156.575","365.8","2009",,,"        0",,"         0","0","56","0,0314,+","0"," ,0,1231,+","0.0"," ,0,1231,+","1.82"," ,0,0128, ",,,,,"15.03"," ,0","0.0"," ,0",,,,,"66.1","0"
"USC00519629","WAIMEA 947, HI US","21.9591","-159.6759","6.1","2009","2975",,"        0",,"         0","0","52","0,1031,+","0"," ,0,1231,+","0.0"," ,0,1231,+","3.34"," ,0,0814, ","89","0,1021,+","0","0","9.11"," ,0","0.0"," ,0","73.5","0","82.1","0","64.9","0"
"USC00517209","PAAUHAU MAUKA 217.2, HI US","20.0699","-155.4444","341.4","2009",,,"        0",,"         0","0",,,"0"," ,0,1231,+","0.0"," ,0,1231,+",,,,,,,"82.11"," ,0","0.0"," ,0",,,,,,
"USR0000HMLK","MOLOKAI 1 HAWAII, HI US","21.115","-156.9475","833.0","2009","1255",,,,,,"50","U,0313,+",,,,,,,"88","U,1020,+","262","8",,,,,"67.7","U","75.1","U","60.3","U"
