"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","CDSD","CDSD_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00114710","KEWANEE 1 E, IL US","41.2429","-89.8997","237.7","2007","879",,"       53",,"        11","0","-10","0,0206,+","6"," ,0,0217, ","4.1"," ,0,0207, ","2.33"," ,0,0527, ","92","0,0616, ","6369","5","37.54"," ,0","28.9"," ,0","49.7","0","60.1","0","39.3","0"
"USC00114833","LAKE SPRINGFIELD, IL US","39.7578","-89.6044","177.1","2007",,,"        2",,"         2","0",,,"3"," ,0,0121, ","3.0"," ,0,0121, ","1.40"," ,0,0601, ",,,,,"29.52"," ,0","4.0"," ,0",,,,,,
"USC00110356","AVON, IL US","40.6632","-90.4447","195.1","2007",,,,,"         9","0",,,,,"3.6"," ,0,1216, ","2.05"," ,0,0824, ",,,,,"31.28"," ,0","24.6"," ,0",,,,,,
"USC00110598","BENTLEY, IL US","40.3444","-91.1124","198.1","2007",,,,,"        10","0",,,,,"4.0"," ,0,0213, ",,,,,,,,,"25.4"," ,0",,,,,,
"USC00115927","MOUNT PULASKI, IL US","40.0076","-89.2832","201.5","2007",,,"       30",,"         9","0",,,"12"," ,0,0217, ","6.0"," ,0,0213, ","2.31"," ,0,1003, ",,,,,"35.96"," ,0","27.8"," ,0",,,,,,
"USC00111447","CHATSWORTH, IL US","40.75003","-88.28644","219.5","2007",,,"       38",,"         7","0",,,"16"," ,0,0218,+","9.0"," ,0,1216,+","3.70"," ,0,0718, ",,,,,"39.46"," ,0","33.5"," ,0",,,,,,
"USC00114957","LAWRENCEVILLE 2 WSW, IL US","38.7239","-87.7196","137.5","2007",,,"        8",,"         5","0",,,"3"," ,0,1217,+","2.5"," ,0,1216, ",,,,,,,,,"7.2"," ,0",,,,,,
"USC00111329","CASEY, IL US","39.2975","-87.9746","189.0","2007",,,"       16",,"         6","0",,,"5"," ,0,0218,+","3.0"," ,0,0213, ","3.17"," ,0,1017, ",,,,,"37.67"," ,0","13.1"," ,0",,,,,,
"USC00115372","MARSEILLES LOCK, IL US","41.3286","-88.7533","149.4","2007","894",,,,"         7","0","-8","0,0218,+",,,"5.2"," ,0,0216, ","6.00"," ,0,0824, ","97","0,0829, ","6177","8","48.68"," ,0","17.9"," ,0","50.0","0","60.6","0","39.4","0"
"USC00115493","MC HENRY WG STRATTON LOCK AND DAM, IL US","42.3091","-88.2533","224.3","2007","722",,"       78",,"        18","0","-14","0,0205, ","11"," ,0,0217,+","6.5"," ,0,1205, ","4.19"," ,0,0807, ","92","0,0710, ","6892","0","43.22"," ,0","46.9"," ,0","48.0","0","57.5","0","38.4","0"
