"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","CDSD","CDSD_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"US1TNLC0006","FAYETTEVILLE 7.9 WNW, TN US","35.202825","-86.777736","224.9","2020",,,,,,,,,,,,,"3.46"," ,N,0206, ",,,,,"72.59"," ,N",,,,,,,,
"USC00406271","MORRISTOWN RADIO WCRK, TN US","36.2067","-83.3325","409.7","2020","1095",,"        1",,"         0","7","15","7,0122, ","5"," ,7,1227, ","0.5"," ,7,1201,+","3.29"," ,7,0206, ","96","7,0718, ",,,"62.63"," ,7","1.8"," ,7","58.2","7","68.5","7","47.9","7"
"USC00408450","SOMERVILLE 10 N, TN US","35.3884","-89.3717","112.8","2020",,,"        1",,"         1","7",,,"1"," ,7,0207, ","1.1"," ,7,0207, ",,,,,,,,,"1.1"," ,7",,,,,,
"US1TNBL0010","PIKEVILLE 5.4 N, TN US","35.685028","-85.201297","518.8","2020",,,,,,,,,,,,,"3.70"," ,N,0206, ",,,,,"67.56"," ,N",,,,,,,,
"USC00406272","MORRISTOWN WEATHER FORECAST OFFICE, TN US","36.1682","-83.4027","402.3","2020","1425",,"        5",,"         3","7","9","7,1226, ","4"," ,7,1224, ","4.2"," ,7,1224, ","4.31"," ,7,0731, ","95","7,0717, ","3368","4","63.62"," ,7","9.5"," ,7","59.5","7","68.5","7","50.6","7"
"US1TNAN0013","OAK RIDGE 5.4 NE, TN US","36.018248","-84.227999","263.0","2020",,,,,,,,,,,,,"5.10"," ,N,0206, ",,,,,"73.42"," ,N",,,,,,,,
"US1TNMA0008","WHITWELL 4.5 ENE, TN US","35.22902","-85.44566","234.1","2020",,,,,,,,,,,,,"5.27"," ,N,0413, ",,,,,"80.95"," ,N",,,,,,,,
"US1TNRB0003","SPRINGFIELD 1.8 WSW, TN US","36.49297","-86.91074","201.5","2020",,,,,,,,,,,,,"2.45"," ,N,0413, ",,,,,"60.22"," ,N",,,,,,,,
"US1TNBL0018","GRAYSVILLE 5.5 WNW, TN US","35.47111111","-85.17611111","592.2","2020",,,,,,,,,,,,,"5.23"," ,N,0206, ",,,,,"78.43"," ,N",,,,,,,,
"US1TNBL0016","PIKEVILLE 10.3 N, TN US","35.754421","-85.1711459","542.5","2020",,,,,,,,,,,,,"3.70"," ,N,0413, ",,,,,"72.47"," ,N",,,,,,,,
