"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","CDSD","CDSD_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"US1INBN0010","LEBANON 4.5 NNE, IN US","40.115207","-86.455075","284.1","2019",,,,,,,,,,,,,"1.71"," ,N,0827, ",,,,,"44.79"," ,N",,,,,,,,
"US1INMG0021","MARTINSVILLE 2.3 SE, IN US","39.39605","-86.39561667","194.8","2019",,,,,,,,,,,,,"2.77"," ,N,0616, ",,,,,"53.97"," ,N",,,,,,,,
"USW00014848","SOUTH BEND AIRPORT, IN US","41.7072","-86.3163","235.6","2019","753",,"       38",,"        12","W","-20","W,0131,+","10"," ,W,0129, ","6.7"," ,W,0128, ","2.95"," ,W,0927, ","93","W,0720, ","6680","2","44.37"," ,W","43.7"," ,W","49.3","W","58.3","W","40.3","W"
"USC00128442","STENDAL, IN US","38.26714","-87.14299","198.1","2019",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1INBN0017","THORNTOWN 3.4 SW, IN US","40.090749","-86.650062","267.9","2019",,,,,,,,,,,,,"2.09"," ,N,0827, ",,,,,"43.59"," ,N",,,,,,,,
"USC00125174","LOWELL, IN US","41.2647","-87.4178","202.7","2019","798",,,,,,"-22","7,0201,+",,,,,"3.19"," ,7,0627, ","94","7,0711, ","6661","8","51.22"," ,7",,,"49.1","7","59.0","7","39.2","7"
"USC00128437","SOUTH BEND, IN US","41.7005","-86.2487","216.4","2019","834",,"       38",,"        12","7","-19","7,0131,+","9"," ,7,0130,+","6.7"," ,7,0128, ","3.42"," ,7,0927, ","94","7,0719, ","6512","0","42.89"," ,7","43.7"," ,7","49.7","7","58.5","7","40.9","7"
"US1INLP0007","LA PORTE 1.6 SW, IN US","41.5904","-86.7343","253.9","2019",,,,,,,,,,,,,"5.21"," ,N,0928, ",,,,,"49.38"," ,N",,,,,,,,
"US1INHM0005","CARMEL 1.5 W, IN US","39.968514","-86.136939","256.9","2019",,,,,,,,,,,,,"3.30"," ,N,1027, ",,,,,"48.45"," ,N",,,,,,,,
"USC00125049","LIBERTY, IN US","39.6323","-84.9302","301.8","2019",,,"       30",,"         9","7",,,"9"," ,7,0114,+","7.0"," ,7,0113, ","2.50"," ,7,0208, ",,,,,"48.69"," ,7","29.5"," ,7",,,,,,
"USC00120830","BLUFFTON 6 N, IN US","40.8143","-85.1546","262.4","2019",,,,,,,,,,,,,,,,,"6478","1",,,,,,,,,,
"US1INMG0024","N9JPX PARAGON 3.2 ENE, IN US","39.4058","-86.5045","180.7","2019",,,,,,,,,,,,,"2.35"," ,N,0616, ",,,,,"47.37"," ,N",,,,,,,,
"USC00123547","GREENSBURG, IN US","39.3475","-85.4891","285.6","2019","1168",,"       11",,"         3","7","-9","7,0130, ","6"," ,7,0113, ","4.5"," ,7,0112, ","2.37"," ,7,0207, ","92","7,0930, ","5298","4","55.12"," ,7","14.1"," ,7","54.0","7","63.2","7","44.9","7"
"US1INSJ0034","WALKERTON 4.1 ENE, IN US","41.4869","-86.4082","227.4","2019",,,,,,,,,,,,,"4.06"," ,N,0928, ",,,,,"46.83"," ,N",,,,,,,,
"US1INNW0001","MOUNT AYR 1.6 NNE, IN US","40.973306","-87.290494","206.0","2019",,,,,,,,,,,,,,,,,,,"42.91"," ,N",,,,,,,,
