"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","CDSD","CDSD_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00298713","TATUM, NM US","33.2422","-103.3611","1222.9","2008","1188",,"        1",,"         1","0","5","0,0120,+","1"," ,0,0303, ","1.0"," ,0,1210, ","1.34"," ,0,0710, ","102","0,0617,+",,,"12.84"," ,0","2.4"," ,0","57.6","0","74.4","0","40.7","0"
"USC00298834","THOREAU 12 SE, NM US","35.3","-108.1472","2263.1","2008",,,"       48",,"        18","0",,,"12"," ,0,0204, ","10.0"," ,0,0203, ","1.30"," ,0,0711, ","89","0,0628, ",,,"13.39"," ,0","64.0"," ,0",,,"60.4","0",,
"US1NMVL0016","LOS LUNAS 2.8 SE, NM US","34.7903","-106.6971","1474.9","2008",,,,,"         2","N",,,,,"1.2"," ,N,0205, ","1.25"," ,N,0630, ",,,,,"8.09"," ,N","2.6"," ,N",,,,,,
"USC00293265","FORT BAYARD, NM US","32.7938","-108.1515","1859.0","2008","988",,"        0",,"         0","0","19","0,1227, ","0"," ,0,1231,+","0.0"," ,0,1231,+","2.50"," ,0,0831, ","99","0,0615, ","2918","2","20.80"," ,0","0.0"," ,0","59.6","0","72.6","0","46.6","0"
"USC00294112","HOPE, NM US","32.80954","-104.73791","1245.1","2008","1435",,"        0",,"         1","0","9","0,1223, ","0"," ,0,1231,+","1.8"," ,0,0303, ","2.25"," ,0,0902, ","104","0,0603, ","3140","7","12.45"," ,0","1.8"," ,0","60.0","0","75.5","0","44.6","0"
"US1NMLU0023","DEMING 0.7 SE, NM US","32.2533","-107.7426","400.2","2008",,,,,"         0","N",,,,,"0.0"," ,N,1231,+","1.55"," ,N,0711, ",,,,,"13.68"," ,N","0.0"," ,N",,,,,,
"USC00299806","WINSTON, NM US","33.3497","-107.6491","1888.5","2008",,,"        0",,"         2","0",,,"0","T,0,1209,+","3.0"," ,0,0216, ","4.50"," ,0,0709, ",,,,,"20.16"," ,0","4.0"," ,0",,,,,,
"USC00291883","CLAYTON 1 N, NM US","36.4594","-103.1997","1524.0","2008",,,"        3",,"         2","0",,,"1"," ,0,1209,+","1.3"," ,0,1209, ","2.65"," ,0,0816, ",,,,,"16.93"," ,0","6.8"," ,0",,,,,,
"USC00299128","TRUTH OR CONSEQUENCES, NM US","33.1353","-107.2316","1309.4","2008",,,"        0",,"         0","0",,,"0"," ,0,1231,+","0.0"," ,0,1231,+","3.00"," ,0,0710, ","103","0,0619,+",,,"11.97"," ,0","0.0"," ,0",,,"76.3","0",,
"USC00292854","ELIDA, NM US","33.9402","-103.6572","1339.6","2008",,,,,,,,,,,,,,,,,,,,,,,,,,,,
