"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","CDSD","CDSD_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"US1MICP0014","SAULT STE. MARIE 2.2 E, MI US","46.489331","-84.319716","182.9","2020",,,,,,,,,,,,,,,,,,,"42.40"," ,N",,,,,,,,
"USC00203429","GREENVILLE 2 NNE, MI US","43.2025","-85.2422","268.8","2020","628",,"       50",,"        10","7","-5","7,0215, ","5"," ,7,0123,+","5.8"," ,7,0118, ","2.77"," ,7,0429, ","95","7,0709,+","6910","0","41.44"," ,7","31.9"," ,7","48.1","7","60.0","7","36.2","7"
"USC00200718","BERGLAND DAM, MI US","46.5869","-89.5475","396.2","2020","317",,"      166",,"        45","7","-24","7,0215,+","36"," ,7,0119, ","9.8"," ,7,0413, ","2.34"," ,7,0610, ","91","7,0701,+",,,"39.80"," ,7","132.6"," ,7","40.6","7","51.0","7","30.3","7"
"USC00200032","ADRIAN 2 NNE, MI US","41.9163","-84.0158","231.6","2020","741",,"       25",,"        12","7","8","7,0214, ","5"," ,7,0227,+","4.0"," ,7,0226, ","2.48"," ,7,0111, ","97","7,0707, ",,,"34.50"," ,7","20.8"," ,7","50.3","7","60.9","7","39.7","7"
"USC00201486","CHATHAM EXPERIMENT FARM 2, MI US","46.3414","-86.9242","265.2","2020","302",,"      147",,"        41","7","-19","7,0217, ","28"," ,7,0307,+","15.0"," ,7,0413, ","2.56"," ,7,0707, ","93","7,0707, ","8804","9","40.20"," ,7","128.4"," ,7","42.2","7","52.0","7","32.3","7"
"USC00203421","GREENLAND 6 N, MI US","46.8736","-89.1006","241.1","2020","309",,"      147",,"        42","7","-2","7,0217, ","31"," ,7,0126,+","9.2"," ,7,1224, ","2.75"," ,7,0810, ","94","7,0701,+","8464","1","37.41"," ,7","131.0"," ,7","42.8","7","52.2","7","33.4","7"
"US1MIAP0002","OSSINEKE 1.0 NNE, MI US","44.9215","-83.427","180.1","2020",,,,,,,,,,,,,"3.26"," ,N,0711, ",,,,,"33.97"," ,N",,,,,,,,
"USC00203306","GRAND LEDGE 1 NW, MI US","42.7631","-84.7622","243.8","2020",,,,,,,,,,,,,"2.40"," ,7,0515, ",,,,,"36.20"," ,7",,,,,,,,
"USC00200710","BENTON HARBOR AIRPORT, MI US","42.1245","-86.4266","190.5","2020","875",,"       22",,"         9","7","5","7,0215, ","6"," ,7,1225, ","6.0"," ,7,1225, ","2.10"," ,7,0528, ","94","7,0727,+","5652","1","39.76"," ,7","21.9"," ,7","51.7","7","61.1","7","42.3","7"
"USC00205603","MORENCI, MI US","41.7216","-84.2147","234.7","2020","783",,"       29",,"        10","7","3","7,0216, ","5"," ,7,0227, ","3.7"," ,7,0227, ","2.71"," ,7,0815, ","98","7,0709,+",,,"35.99"," ,7","24.1"," ,7","50.2","7","62.0","7","38.4","7"
"US1MIAP0001","ALPENA 1.6 SSW, MI US","45.051565","-83.44876","178.9","2020",,,,,"        16","N",,,,,"6.0"," ,N,1213, ","2.45"," ,N,0727, ",,,,,"31.96"," ,N","46.5"," ,N",,,,,,
"US1MIBN0002","STEVENSVILLE 1.7 SSE, MI US","41.991137","-86.508585","187.8","2020",,,,,,,,,,,,,"2.22"," ,N,0111, ",,,,,"37.74"," ,N",,,,,,,,
"USC00208202","TIPTON 2 WNW, MI US","42.0283","-84.1108","295.7","2020",,,,,,,"-3","7,0214, ",,,,,,,,,,,,,,,,,,,"37.2","7"
"USW00014853","DETROIT WILLOW RUN AIRPORT, MI US","42.23333","-83.53333","236.8","2020","1040",,,,,,"2","W,0214, ",,,,,"2.32"," ,W,0802, ","98","W,0707, ","5501","1","28.52"," ,W",,,"53.0","W","63.0","W","43.0","W"
"USC00201492","CHEBOYGAN, MI US","45.6527","-84.4725","179.2","2020","321",,"       90",,"        20","7","-3","7,0214, ","12"," ,7,0218, ","5.0"," ,7,1213,+","2.48"," ,7,0430, ","91","7,0710, ","7827","5","36.62"," ,7","53.3"," ,7","44.8","7","53.0","7","36.7","7"
"USC00208682","WATERSMEET 12 WSW, MI US","46.2231","-89.4085","515.1","2020",,,"      141",,"        31","7",,,"30"," ,7,0125, ","8.7"," ,7,0413, ","2.75"," ,7,0610, ",,,,,"38.71"," ,7","79.6"," ,7",,,,,,
"US1MIBN0005","BUCHANAN 1.3 WNW, MI US","41.836342","-86.388989","228.3","2020",,,,,,,,,,,,,"3.10"," ,N,0111, ",,,,,"36.38"," ,N",,,,,,,,
"US1MIBN0004","NILES 2.7 W, MI US","41.83705","-86.30048","219.2","2020",,,,,,,,,,,,,"2.40"," ,N,0111, ",,,,,"39.37"," ,N",,,,,,,,
"US1MIBN0003","BUCHANAN 1.4 ESE, MI US","41.818287","-86.342251","231.3","2020",,,,,,,,,,,,,"2.45"," ,N,0829, ",,,,,"37.85"," ,N",,,,,,,,
"USW00014858","HANCOCK HOUGHTON CO AIRPORT, MI US","47.16861","-88.48889","333.8","2020","369",,,,,,"-5","W,0229, ",,,,,"1.76"," ,W,1012, ","93","W,0608, ","8608","5","28.43"," ,W",,,"42.9","W","51.0","W","34.9","W"
"US1MINW0007","WHITE CLOUD 2.9 NW, MI US","43.591","-85.798","294.7","2020",,,,,,,,,,,,,,,,,,,"38.38"," ,N",,,,,,,,
"US1MINW0008","WHITE CLOUD 7.5 ENE, MI US","43.606302","-85.641918","298.1","2020",,,,,,,,,,,,,,,,,,,"34.37"," ,N",,,,,,,,
"US1MIOK0035","WATERFORD 2.1 NW, MI US","42.687418","-83.413166","299.3","2020",,,,,,,,,,,,,"1.37"," ,N,0112, ",,,,,"28.33"," ,N",,,,,,,,
"USC00205050","MANCHESTER, MI US","42.1508","-84.0236","294.1","2020","732",,"       51",,"         9","7","1","7,0215, ","7"," ,7,0227, ","4.2"," ,7,0118, ","2.25"," ,7,0328, ","95","7,0710, ","6306","1","34.63"," ,7","24.3"," ,7","49.8","7","60.2","7","39.5","7"
"US1MICL0005","HARRISON 5.2 ESE, MI US","43.9886536449194","-84.7022844851017","296.9","2020",,,,,,,,,,,,,"1.85"," ,N,0519, ",,,,,"34.44"," ,N",,,,,,,,
"USW00014850","TRAVERSE CITY CHERRY CAPITAL AIRPORT, MI US","44.74083","-85.5825","188.4","2020","689",,,,,,"2","W,0217, ",,,,,"3.07"," ,W,1022, ","95","W,0706,+","6916","2","34.08"," ,W",,,"48.5","W","57.2","W","39.9","W"
"US1MIIH0032","WILLIAMSTON 4.0 ESE, MI US","42.6585884094238","-84.2163162231445","271.3","2020",,,,,,,,,,,,,"2.13"," ,N,0519, ",,,,,"34.17"," ,N",,,,,,,,
"US1MIIH0034","MASON 5.8 ENE, MI US","42.614303","-84.338132","283.8","2020",,,,,"        17","N",,,,,"4.1"," ,N,0227,+","2.08"," ,N,0515, ",,,,,"34.64"," ,N","41.8"," ,N",,,,,,
"USW00094871","BENTON HARBOR, MI US","42.1256","-86.4284","196.0","2020","780",,,,,,"5","W,0215, ",,,,,"1.67"," ,W,0111, ","95","W,0726, ","5930","4","34.31"," ,W",,,"51.3","W","60.1","W","42.5","W"
"USC00205065","MANISTEE 3 SE, MI US","44.2113","-86.2938","204.2","2020","506",,,,,,"8","7,0220, ",,,,,"1.91"," ,7,0610, ","91","7,0709,+","6962","8","31.35"," ,7",,,"47.4","7","55.5","7","39.4","7"
"USC00206398","PAULDING, MI US","46.3976","-89.1794","416.7","2020","378",,"      162",,"        32","7","-22","7,0215, ","32"," ,7,0126, ","9.2"," ,7,0413, ","2.71"," ,7,0822, ","93","7,0609, ","9167","9","38.98"," ,7","95.2"," ,7","41.2","7","51.9","7","30.6","7"
"US1MIMR0009","CARLETON 2.5 S, MI US","42.0212526619434","-83.3944923430681","187.5","2020",,,,,,,,,,,,,,,,,,,"37.44"," ,N",,,,,,,,
"USC00206158","OLD MISSION 3 SSW, MI US","44.9215","-85.5161","199.9","2020",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00207364","SAULT STE MARIE, MI US","46.4866","-84.4089","192.0","2020","285",,"      128",,"        36","7","-13","7,0209,+","30"," ,7,0306, ","8.8"," ,7,0228, ","2.00"," ,7,0624, ","91","7,0710,+","8854","8","42.44"," ,7","113.7"," ,7","42.2","7","51.2","7","33.1","7"
"US1MIMR0004","MONROE 3.0 S, MI US","41.872635","-83.380939","182.3","2020",,,,,,,,,,,,,"1.51"," ,N,0627, ",,,,,"26.87"," ,N",,,,,,,,
"USC00204090","IRON MTN KINGSFORD WWTP, MI US","45.7858","-88.0841","326.4","2020","477",,"      108",,"        19","7","-12","7,0220, ","25"," ,7,0125, ","8.0"," ,7,0412, ","2.32"," ,7,0715, ","92","7,0707,+","8395","1","36.99"," ,7","50.8"," ,7","43.7","7","53.9","7","33.6","7"
"USC00203529","HALE LOUD DAM, MI US","44.4633","-83.7216","221.9","2020","538",,"       79",,"        17","7","-12","7,0214, ","12"," ,7,0215,+","6.5"," ,7,1213, ","2.56"," ,7,0519, ","95","7,0710,+","7503","1","33.77"," ,7","46.9"," ,7","46.2","7","56.2","7","36.1","7"
"USC00203528","HALE 5 SSW NUMBER 2, MI US","44.3122","-83.8377","248.7","2020","406",,,,,,"-14","7,0214, ",,,,,,,"95","7,0710, ","8000","5",,,,,"44.6","7","55.8","7","33.3","7"
"USW00014826","FLINT FCWOS, MI US","42.9666","-83.7494","234.7","2020","756",,"       57",,"        14","W","-4","W,0214, ","5"," ,W,0227,+","7.1"," ,W,0118, ","2.57"," ,W,0518, ","97","W,0703, ","6065","3","33.94"," ,W","43.2"," ,W","50.7","W","60.4","W","41.1","W"
"USC00200497","BARAGA 7 NW, MI US","46.8208","-88.6064","198.7","2020",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014828","GLADWIN, MI US","43.9758","-84.4908","236.2","2020","604",,"       86",,"        15","7","-6","7,0214, ","10"," ,7,0219,+","6.0"," ,7,1230, ","2.53"," ,7,0519, ","97","7,0704, ","7354","8","34.18"," ,7","43.3"," ,7","46.9","7","57.6","7","36.3","7"
"USC00202437","EATON RAPIDS, MI US","42.5175","-84.653","265.2","2020",,,"       35",,"        13","7",,,"6"," ,7,0210, ","4.0"," ,7,0118, ","3.84"," ,7,0627, ",,,,,"40.98"," ,7","27.3"," ,7",,,,,,
"USC00201468","CHARLEVOIX, MI US","45.3172","-85.2672","180.7","2020","475",,"       89",,"        15","7","6","7,0209,+","18"," ,7,0221,+","8.0"," ,7,0119, ","2.17"," ,7,1023, ","92","7,0701, ","7332","3","38.51"," ,7","48.0"," ,7","46.7","7","53.2","7","40.2","7"
"USC00205822","NEWPORT 4 SSE, MI US","41.9497","-83.28","176.2","2020","773",,"       33",,"        10","7","6","7,0215,+","6"," ,7,0118, ","6.4"," ,7,0118, ","1.52"," ,7,0708, ","95","7,0828, ","6081","3","31.57"," ,7","31.4"," ,7","50.4","7","58.6","7","42.1","7"
"USC00208417","VANDERBILT 11 ENE, MI US","45.1702","-84.4397","275.8","2020","263",,,,,,"-13","7,0214, ",,,,,,,"93","7,0709,+","8582","0",,,,,"42.8","7","54.0","7","31.5","7"
