"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","CDSD","CDSD_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00146549","PRATT 3 NW, KS US","37.67313","-98.77621","591.9","2007","1451",,"       34",,"        12","0","-1","0,0216, ","5"," ,0,1215,+","7.0"," ,0,0414, ","2.30"," ,0,0331, ","103","0,0816,+","4822","7","35.01"," ,0","31.5"," ,0","55.1","0","67.5","0","42.7","0"
"USW00003957","MEDICINE LODGE 1 E, KS US","37.2839","-98.5528","467.9","2007","1769",,"        6",,"         5","0","2","0,0216, ","8"," ,0,0121,+","8.0"," ,0,0120, ","3.49"," ,0,0506, ","103","0,0815,+","4202","7","33.62"," ,0","19.2"," ,0","57.8","0","69.6","0","45.9","0"
"USC00146305","PECK 4 SSW, KS US","37.42191","-97.39936","375.5","2007",,,"       40",,"         7","0",,,"7"," ,0,0121, ","6.0"," ,0,0121, ","3.99"," ,0,0601, ",,,,,"51.13"," ,0","22.3"," ,0",,,,,,
"USC00144488","LANE, KS US","38.4424","-95.0793","265.2","2007",,,,,"         8","0",,,,,"4.0"," ,0,0414,+",,,,,,,,,"19.5"," ,0",,,,,,
"USC00143037","GENESEO, KS US","38.5376","-98.161","533.4","2007",,,"       34",,"         9","0",,,"8"," ,0,1215, ","8.0"," ,0,1215, ","4.71"," ,0,0730, ",,,,,"42.52"," ,0","37.4"," ,0",,,,,,
"USC00145335","MILTONVALE, KS US","39.3505","-97.4547","430.4","2007",,,,,"         9","0",,,,,"7.0"," ,0,0121, ","2.24"," ,0,1008, ",,,,,"37.33"," ,0","33.2"," ,0",,,,,,
"USC00146787","REXFORD, KS US","39.46756","-100.74347","900.4","2007",,,,,"        11","0",,,,,"4.0"," ,0,0414, ","1.92"," ,0,0729, ",,,,,"18.33"," ,0","18.9"," ,0",,,,,,
"USC00143156","GOODLAND 23 SW, KS US","39.1305","-102.0259","1185.7","2007","747",,"       88",,"        18","0","-10","0,0215, ","24"," ,0,0123,+","6.0"," ,0,0121, ","1.54"," ,0,0807, ","101","0,0719, ","6095","2","13.78"," ,0","40.2"," ,0","49.1","0","63.1","0","35.2","0"
"USC00145210","MELVERN LAKE, KS US","38.50388","-95.70368","333.5","2007",,,,,"         0","0",,,,,"0.0"," ,0,1231,+",,,,,,,"52.88"," ,0","0.0"," ,0",,,,,,
"USC00145692","NESS CITY, KS US","38.4538","-99.89462","691.6","2007",,,,,"         8","0",,,,,"8.0"," ,0,1215, ","3.15"," ,0,0712, ",,,,,"27.56"," ,0","35.0"," ,0",,,,,,
